datetime,sub_catch0,sub_catch1,sub_catch2,sub_catch3,sub_catch4,sub_catch5,sub_catch6,sub_catch7,sub_catch8,sub_catch9,sub_catch10,sub_catch11,sub_catch12,sub_catch13,sub_catch14,sub_catch15,sub_catch16,sub_catch17,sub_catch18,sub_catch19,sub_catch20,sub_catch21,sub_catch22,sub_catch23,sub_catch24,sub_catch25,sub_catch26,sub_catch27,sub_catch28,sub_catch29,sub_catch30,sub_catch31,sub_catch32,sub_catch33,sub_catch34,sub_catch35,sub_catch36,sub_catch37,sub_catch38,sub_catch39,sub_catch40,sub_catch41,sub_catch42,sub_catch43,sub_catch44,sub_catch45,sub_catch46
2018-10-05 05:15:00,8905.29848152988,388.29973910515355,6310.963323497339,4860.9986825277165,765.5382171107989,6213.440776748151,4593.340746654263,575.9393705881429,2809.509784340386,6912.756430749052,4920.783469920677,1652.47881396877,9757.851262771723,4046.918654163782,736.8199170813577,1456.5663999568364,470.93567211299154,1478.335618348743,1957.7197414133655,3525.9211061625037,340.7845765895789,6047.75760398515,16135.267788705443,2322.0694262410893,686.6955771402664,1083.9106470632505,15594.027121290852,1902.4099656209528,4672.665180114149,7287.33250999887,27.847698234978758,996.1742520124491,1125.38576245731,565.8913120470644,90.64211697340427,58.565605844507,19244.153029995327,1112.4380917579028,3271.464042356121,696.5233738761543,1902.8774660325168,89.29232914886342,697.6703570000889,3963.9090446530263,2296.4130642023265,109.98194435269644,3882.224933754962
2018-10-05 05:20:00,8591.075962907344,363.4448330620168,6262.55601809401,4755.919761477266,731.4745561766251,6059.692505401548,4597.471534158834,556.3461235997344,2824.860962929864,6612.224770333507,4799.784094047696,1577.9933412982753,9779.219798674209,4071.1751336091293,686.1430795755151,1379.5580614213416,444.64098158801045,1420.4531280550002,1876.7515548166557,3422.947793352958,318.9799731049305,5956.125630862471,16144.13474456845,2210.981909076885,646.0430642160635,1012.4137728722354,15490.27060050203,1848.4283053657402,4512.955377115226,7124.3517541482925,24.88266446071965,934.5705920342372,1087.9532097676588,550.6151041784284,85.35373395279049,54.75603857737199,19266.7224077431,1076.2720862302965,3149.288983404409,649.218842198507,1807.9231476836808,81.01669433037439,664.6875438537755,3919.086586313731,2225.1307789768584,100.98427424097079,3805.7640116791254
2018-10-05 05:25:00,8344.110296579232,344.10792829618316,6206.853286850167,4650.410370534173,699.3661280215056,5909.7831694873985,4595.99482316191,537.2461596409174,2837.179140924959,6395.489599998515,4679.869104032221,1507.220833581199,9786.944208782112,4089.7105958853617,648.0920952878988,1309.2606525694785,420.23688479279224,1363.9486891396043,1798.8853476073832,3320.0609388646703,298.9696537625996,5861.682477087261,16137.543296447178,2108.4765322344433,608.1807643885157,963.7580342377203,15372.682273984276,1795.7051169168474,4369.734780422578,6962.367713596916,24.21390292948586,880.1808619707116,1050.641691041974,535.005930667528,80.46251574247917,51.26511953684131,19269.043553211828,1040.0366721914831,3048.488516790906,610.8423377247834,1734.4574813557897,73.72304880477105,633.1305491255384,3868.384441782677,2160.9196055254,92.94811530869862,3727.149276807133
2018-10-05 05:30:00,8055.358270579098,322.86246891884554,6144.36863001515,4542.652066304368,669.0759835450599,5763.648426309083,4589.008024454587,518.6793383536001,2846.3887289943614,6123.831034886727,4558.062244612751,1439.3622538550826,9781.527850688526,4102.625347532861,605.1938179695222,1242.210083806856,397.5578450934885,1308.980216380311,1723.9758531009131,3217.7711301574327,280.5740791154245,5764.820781300896,16115.848787284733,2008.8888573957079,572.9202995689543,902.3789775151375,15242.103316783752,1743.3630511626855,4218.354716346305,6800.436786779934,21.741230146977905,827.7262197308287,1013.6940616220263,519.2164609129032,75.9321555817386,48.06044542108396,19252.11304786906,1004.0334600583757,2933.1659513006052,570.9519508842143,1648.6632929675432,67.27044112747502,603.0063459559707,3812.492553768998,2092.2548494715415,85.71675618982067,3646.8294478246703
2018-10-05 05:35:00,7779.515773212456,303.3045869788316,6075.676836493233,4433.629577281004,640.478460519411,5621.223889729652,4576.653871367323,500.67272497816964,2852.447986488598,5867.062320409592,4435.413991013143,1374.442366831002,9763.557000820825,4110.064017678274,565.9461763770912,1179.5845080895701,376.4553426462415,1255.7378559791262,1652.050080050238,3116.5159083315934,263.63476795797305,5665.915518670358,16079.506917233995,1914.5679579918844,540.0796301441966,846.0275956508425,15099.4098166501,1691.651842818293,4071.689592554621,6638.962375180956,19.59135859075662,779.2947315640729,977.3073284396248,503.3751540247939,71.73024144711395,45.11347455193755,19216.880201506367,968.5026443566685,2821.4979894612243,534.4111637655999,1567.4338685891512,61.541502014293286,574.3035768148978,3752.1056726112383,2024.6332807054937,79.20739616359683,3565.2434501754383
2018-10-05 05:40:00,7515.877265538916,285.2712165210902,6001.385916384856,4324.153775666064,613.4581167614567,5482.44463101452,4559.116910674786,483.2430844861653,2855.3475195186306,5624.187205870136,4312.786235914416,1312.4451868550082,9733.680725889371,4112.209350366416,529.9715556956891,1121.0280067070735,356.7958729081503,1204.3463776368517,1583.0985879743137,3016.6649134115855,248.0114760173533,5565.320025980962,16029.051357272256,1825.2680843058588,509.48515880302637,794.2030900441658,14945.50096515474,1640.7631639615602,3929.7467500565094,6478.277993127944,17.713400859248743,734.510888790464,941.6383310194142,487.58908606113255,67.82777826227334,42.39900131480243,19164.264146686943,933.6319775012083,2713.547798102289,500.87804469875147,1490.59604885592,56.437963808016306,546.9968798514903,3687.901752872527,1958.2659715594264,73.3325993593433,3482.8072424119528
2018-10-05 05:45:00,7263.7826685040345,268.61776927130416,5922.115486237224,4214.8889370835395,587.9087767639973,5347.244877878928,4536.618367361849,466.39893120535226,2855.1083356704085,5394.287904994868,4190.881608807652,1253.3243086721998,9692.592634225706,4109.275612986911,496.93810627945453,1066.2183020706948,338.4592093948019,1154.8797382937257,1517.084019650904,2918.52569879203,233.5797982057469,5463.367294133223,15965.075538826784,1740.7419286913819,480.9729195949872,746.4631381169129,14781.287654574591,1590.842814671865,3792.5074593966456,6318.70166019529,16.065802829648792,693.040301545638,906.8092010638512,471.9465714009683,64.19877586568016,39.89471073231264,19095.165127369368,899.565014904249,2609.3455750813305,470.0515661152919,1417.9611174282259,51.87712822969385,521.0504446840803,3620.5271238991363,1893.3172790238405,68.01730817494277,3399.9059555384847
2018-10-05 05:50:00,7022.613996810592,253.2157418851716,5838.480433380475,4106.375876805042,563.7326784070528,5215.557863838727,4509.4101291487295,450.1422114002303,2851.7794560714715,5176.5180056378,4070.2684576435536,1197.011028441104,9641.01485232153,4101.502028205257,466.55341091713365,1014.863116090315,321.33689209769807,1107.3726588671564,1453.9479450207305,2822.34980818498,220.22912422392739,5360.370720369981,15888.217729405254,1660.7444398863208,454.38913490513085,702.4160934815119,14607.681949747855,1542.000170543933,3659.930545048366,6160.531111455362,14.614403378564012,654.5845510236924,872.9124267756326,456.51957631369305,60.81989273154396,37.58079968426231,19010.471402723822,866.4084711492104,2508.8927419328697,441.666016715797,1349.3318162635337,47.78906212823769,496.42090249762515,3550.5868835341344,1829.9130885799764,63.19684722349894,3316.8897598680323
2018-10-05 05:55:00,6791.792273834049,238.9506705649664,5751.078859771529,3999.0515633038817,540.8397080994721,5101.983288440398,4477.768403145613,434.46968294215384,2845.435152618454,4970.096100701898,3951.4021019026613,1143.4207121530499,9579.684319380716,4089.146526096635,438.5591335844584,966.6969714697723,305.33090913446637,1061.8298141168145,1393.6163393353131,2728.3388302336375,207.86089000557575,5256.624547412528,15799.148684257247,1585.035604121576,429.59034109455473,661.714351997701,14425.58769841674,1494.3155514149303,3531.9557740641326,6004.040752487645,13.33094256396431,618.876764543892,840.0154356067991,441.36591934719013,57.6701271025287,35.4396537630233,18911.60146362286,834.2386473894072,2412.166053440421,415.4862687774623,1284.5075856645813,44.11435645618267,473.0596512457665,3478.639255676703,1768.1474207688818,58.815286924968994,3234.0723035234614
2018-10-05 06:00:00,6570.774701509551,225.72037733672295,5660.483462748725,3893.265729992917,519.1467141872216,4976.498445401591,4441.9874400022645,419.3740451031433,2836.1719128595796,4774.3000589034145,3834.6428904642626,1092.4577737584723,9509.341328584196,4072.4800129123855,412.7264818043584,921.4783762786772,290.3525442996404,1018.2331164900945,1336.0039566511202,2636.650238687619,196.38707770936753,5152.404145330266,15698.561327142332,1513.3824263407835,406.44322538156564,624.0486912859728,14235.892400261582,1447.8460073475903,3408.506968039824,5849.479932113916,12.19190471552539,585.6778012726727,808.1646661944437,426.5312565271108,54.73054855655211,33.45557073892661,18798.770071534964,803.1069608481971,2319.12148066789,391.3037561476734,1223.2884336333168,40.802324179068115,450.9147079455433,3405.1929023001258,1708.0878010254353,54.824095401370336,3151.730885151267
2018-10-05 06:05:00,6359.052061774217,213.43346203495773,5567.235648924615,3789.294933984361,498.57688974517816,4854.3506134287845,4402.373595899428,404.84486229129976,2824.1052470055843,4588.46186407046,3720.2715279774593,1044.0195503914279,9430.720146018077,4051.781269282972,388.85234605721195,878.9873409465433,276.3213674117179,976.5474786660199,1281.0178099476584,2547.4028954497117,185.72892522036116,5047.96624011206,15587.162049335093,1445.5602940340805,384.8242750707552,589.1434259281747,14039.46035749196,1402.6298929780226,3289.4948206534364,5697.072206226474,11.177614013667556,554.772955445165,777.3891360792295,412.05085469596065,51.98406415248094,31.614523208388377,18672.865266459263,773.0446455230281,2229.697785469197,368.9330450906109,1165.4777487786127,37.809542612843124,429.9321692856601,3330.706390761092,1649.7796786903677,51.181022733079864,3070.107758409535
2018-10-05 06:10:00,6156.1463285104455,202.0080019485705,5471.841798306939,3687.3544468613977,479.0592169745369,4735.467662034104,4359.239905152849,390.86931791086596,2809.3664484831206,4411.962960380895,3608.5020706199793,997.9993028672433,9344.541488046854,4027.332525479215,366.75600469085595,839.0231842098054,263.1643478716888,936.725362315151,1228.5599289186598,2460.682144859092,175.81581281859349,4943.5491554347045,15465.6633231048,1381.3538664986845,364.6193105875255,556.7522484984481,13837.127066034742,1358.6905086738423,3174.819418931014,5547.015340872487,10.271522114475554,525.9690994564693,747.7035330766073,397.9511613643966,49.41521422649761,29.903954289824014,18534.762222066314,744.0667107560602,2143.8197467664627,348.20890147395676,1110.884300979863,35.098667791366864,410.05735065773035,3255.5891912480834,1593.2501017822333,47.849173450031564,2989.4121384951327
2018-10-05 06:15:00,5961.608471038703,191.37042751668744,5374.771199624586,3587.608306499432,460.52796638389975,4619.776977286938,4312.901261712668,377.4328282153923,2792.0994072229387,4244.230048501917,3499.492936311651,954.2885227689957,9251.506620221619,3999.4157137288944,346.27630283823504,801.4025907644569,250.81507478684293,898.7103587549084,1178.5295339897611,2376.5444643898277,166.58430012659616,4839.3731072950195,15334.777406456837,1320.5576012868198,345.72295252866707,526.6546491406591,13629.694766668004,1316.0390182042624,3064.372476944503,5399.481859233604,9.45964306465441,499.0922019185462,719.1108696427914,384.25118332186344,47.00999367896008,28.312601281479793,18385.321821025493,716.1752491968234,2061.401027292073,328.98377493298295,1059.3236196110704,32.637465007699994,391.23566314959226,3180.2037212888963,1538.5107989409855,44.79623225669055,2909.8226073860324
2018-10-05 06:20:00,5775.016432082564,181.45454772067126,5276.45526617494,3490.177810370308,442.922244760461,4507.2056316076205,4263.670252413275,364.519540805862,2772.4575578384233,4084.7312841599414,3393.3562253852824,912.778690316132,9152.292844015754,3968.3093652051457,327.26923000973204,765.9578886335318,239.2130694744778,862.4399977312972,1130.824738850945,2295.0216628626827,157.97729090625393,4735.640572229859,15195.210974228636,1262.976005273168,328.03805769473274,498.65282473753683,13417.92905289243,1274.6768015636878,2958.039297331629,5254.619980341203,8.730102065113352,473.98516624619174,691.6047446034961,370.9636887798998,44.755695229974386,26.83034305032533,18225.388735692984,689.3621831153013,1982.3466879753917,311.1256345044103,1010.6188968442473,30.39801214498929,373.4132784489598,3104.8680688223067,1485.560781347371,41.993815079298074,2831.489706606927
2018-10-05 06:25:00,5595.973264801335,172.20070312968963,5177.287715935241,3395.1486888231325,426.1855866568134,4397.680558903085,4211.8536448467485,352.11273811941174,2750.6010260805706,3932.9728363845716,3290.1656049453914,873.3625977655698,9047.550153272432,3934.286099291035,309.6058341002994,732.535518710696,228.30317822665089,827.847941059193,1085.343872548312,2216.124634963387,149.94330693394943,4632.536736744839,15047.660551472007,1208.423678689905,311.4751481293153,472.56900365812004,13202.556421724976,1234.5973635878354,2855.700479944587,5112.554830811907,8.072772882532913,450.5059439754102,665.1712575278608,358.09624913464603,42.64077165416634,25.448067620627015,18055.78926805887,663.6115314369456,1906.555368619407,294.51610146158646,964.6015306493309,28.356041884961233,356.53762316502804,3029.859116731824,1434.3885501857083,39.41692306396968,2754.5385731556894
2018-10-05 06:30:00,5424.105414979903,163.55502810498538,5077.62546187464,3302.5771608334203,410.2655847442804,4291.1287288342955,4157.749505035492,340.19516270123484,2726.694018521789,3788.495767653514,3189.9629730950332,835.9353297160638,8937.898864245624,3897.610642187703,293.17042017082184,700.9946727212659,218.035034957299,794.8656863205894,1041.9864949847267,2139.846692431504,142.43585519548174,4530.230026777366,14892.808652871814,1156.725205491351,295.9518493466101,448.24312429585177,12984.262651139687,1195.787890637968,2757.233398895956,4973.389837050137,7.4789847656954915,428.52588417242384,639.7906194350771,345.6521367837697,40.65471445023998,24.157557005137722,17877.329135727043,638.9012714177342,1833.9211600722974,279.0488342357201,921.1113964854154,26.49039612558107,340.5577368017091,2955.415863876755,1384.973975803339,37.04348150737208,2679.071522433593
2018-10-05 06:35:00,5259.061135802034,155.46880659751545,4977.790009994897,3212.4950439315344,395.1135549285082,4187.477315717353,4101.644901963592,328.7492781213149,2700.902483606751,3650.873202517358,3092.7640872766146,800.394973100301,8823.928047505851,3858.53830826399,277.85899102292166,671.2060790591764,208.36258482230505,763.4238806523506,1000.6541657501477,2066.1664993608433,135.41287513130817,4428.872710383524,14731.320550498973,1107.7149316324562,281.39234831908004,425.53081564967624,12763.691890801898,1158.2305263851645,2662.513469876891,4837.20822600551,6.941284214566697,407.92828623574405,615.4385004991385,333.63109507869194,38.787946774191205,22.951386795041426,17690.791337711365,615.2048598737816,1764.335196288824,264.62812779065615,879.9969167089848,24.782571514989588,325.4245214418954,2881.7427940198413,1337.2899007031142,34.85394914024738,2605.170516557365
2018-10-05 06:40:00,5100.509023830129,147.89790840064563,4878.069205134007,3124.9140637865867,380.68423259850766,4086.6538589023558,4043.8141452284917,317.75747697997303,2673.392057712136,3519.707755090266,2998.563313554749,766.6431148568346,8706.194614224194,3817.3138785612623,263.57789367478057,643.0509187029842,199.2436611468012,733.453324565997,961.2510149107143,1995.0506428858178,128.83625472595912,4328.601563496544,14563.841604429821,1061.2366635833566,267.72687780239823,404.3016364743901,12541.446359054884,1121.9034217488754,2571.415229314128,4704.074578963851,6.453240307342967,388.60712834735324,592.0871516846246,322.0299956663148,37.03172877896675,21.822838416002337,17496.934192274148,592.492470094207,1697.6869956022056,251.16769595824996,841.1149811516934,23.216339327246295,311.0909060201683,2809.0131876437545,1291.303508228447,32.83098591385626,2532.899480961113
2018-10-05 06:45:00,4948.136665887246,140.80229473671574,4778.719199364506,3039.829486615869,366.93549679593633,3988.586412518456,3984.5174967349767,307.2022454517163,2644.326297958215,3394.6291891284422,2907.3376302011334,734.5851734886186,8585.222931964687,3774.1708148435955,250.24264166864705,616.4198557606467,190.6396090494101,704.8857297026151,923.6841552246173,1926.4558720674213,122.67140595126352,4229.53858690541,14390.995098890882,1017.1433121162189,254.89123074890563,384.4375363679716,12318.086547408413,1086.7816019690465,2483.813246028361,4574.0363959232745,6.009284819672944,370.46594796952195,569.706333266345,310.843397360744,35.37807376807183,20.765822282149028,17296.489606715473,570.7319924135211,1633.8655799782978,238.58961029669177,804.3307601695861,21.777426269992787,297.511943749727,2737.3723050075378,1246.977491130995,30.959169617019874,2462.3064494264213
2018-10-05 06:50:00,4801.649387499919,134.14558373791604,4679.966546128701,2957.22317865923,353.8281194552928,3893.2036832788795,3924.0002959722165,297.0662921711087,2613.8651942096863,3275.2922873456496,2819.049998902243,704.1306013159917,8461.50486535902,3729.3307532248614,237.77688794104824,591.2121692036761,182.51495005091758,677.6542816143701,887.8639678148006,1860.3310377503024,116.88689150419972,4131.791762055472,14213.380532176041,975.2965006687099,242.8263065809496,365.83150783906825,12094.131843056995,1052.8376846161314,2399.582884787633,4447.125638556626,5.6045802893037,353.4168542546114,548.2640792464055,300.06401942452237,33.81967379443222,19.774810349805154,17090.161614161974,549.889839094877,1572.7603995587665,226.82337321080718,769.5174419827689,20.45324545041781,284.64485770616307,2666.9403940282655,1204.271048374196,29.224753396589072,2393.425529602931
2018-10-05 06:55:00,4660.7690944250535,127.89466778802074,4582.010346144286,2877.066180914452,341.3255371847819,3800.4351556541387,3862.4924398031017,287.33264790595587,2582.1639458078002,3161.37490918794,2733.6521998314424,675.1929867295564,8335.500154642377,3683.0032277837304,226.11152695727793,567.3349740780636,174.83708272037472,651.6940484253686,853.7042872852987,1796.6187650676068,111.45409597749851,4035.4558335119573,14031.572312694276,935.5661530804791,231.47768972771598,348.3864031208024,11870.061489542957,1020.0424753302581,2318.6009396793143,4323.360228116759,5.234910645723643,337.37965515283446,527.7273229540582,289.6831408306345,32.349833525509425,18.844776798097502,16878.625193551903,529.9315877375276,1514.262087808362,215.80510653545755,736.5559187234729,19.232668802671682,272.4490466421551,2597.815495413966,1163.140733991159,27.615457658946454,2326.2786891656456
2018-10-05 07:00:00,4525.23319956184,122.01937587063678,4485.024389507374,2799.320873747311,329.3936433378601,3710.211204184371,3800.2081609290717,277.984741341414,2549.3719838066895,3052.576218554485,2651.0872122916676,647.6900797551036,8207.637060026813,3635.3855810673986,215.18390810658263,544.7025219653166,167.57601506582537,626.9422680372387,821.1225073547929,1735.2568885106266,106.34693560565498,3940.6131066786247,13846.118816822694,897.8300719560422,220.79525990347696,332.0138934393488,11646.315815122656,988.3654626855745,2240.746153668008,4202.745481310081,4.896590152164805,322.2810844621909,508.0624056880508,279.6909357889804,30.962411356844623,17.971145752170816,16662.525374985365,510.82249185164716,1458.2630703311468,205.4768396620448,705.3344398356672,18.105833924332106,260.8860607109872,2530.076031326243,1123.5411782186402,26.120290965751792,2260.877368075299
2018-10-05 07:05:00,4394.79362824956,116.49217506114846,4389.159253102663,2723.942794499642,318.000598371974,3622.4631930443024,3737.346053568005,269.00645537206464,2515.6322165156744,2948.6150649477167,2571.2912102779064,621.5437594518521,8078.313212478311,3586.6630245875435,204.93714509717887,523.2355717482304,160.70412493717097,603.3385399937525,790.0396240841585,1676.179677336058,101.54160157413291,3847.3342504266166,13657.541767172776,861.9735161259287,210.73283299773288,316.63355174605823,11423.297667402077,957.7752293965113,2165.8996391429073,4085.2754724673837,4.586387280185264,308.0541161431152,489.2354871782212,270.0767545975614,29.65176689348168,17.149745123051233,16442.47662243478,492.52788247979174,1404.6580480917219,195.78588368937008,675.7482469661749,17.063979578089448,249.9195548236451,2463.783173844283,1085.425698219076,24.729395458905778,2197.2239257529563
2018-10-05 07:10:00,4269.215895582861,111.28790613556507,4294.5443240683435,2650.8821615029337,307.1166567081504,3537.1235632223606,3674.089299871447,260.3821675332639,2481.0804746417343,2849.228503298252,2494.1952318123676,596.6799578336057,7947.896621926022,3537.0088180997336,195.31950838024665,502.860822842989,154.19594518962217,580.8249428738225,760.3802305218647,1619.3188767538397,97.01633259247077,3755.679095516524,13466.33589265389,827.8887834977932,201.24783106826487,302.1720426926436,11201.374001205904,928.2397938218583,2093.9452127391905,3970.9343145348153,4.3014608166383645,294.6373549812456,471.21287391040676,260.8293577446555,28.412714035906113,16.376765771455876,16219.062478695032,475.01348070528377,1353.344373487554,186.6842800888862,647.6992009791256,16.09930516102841,239.51522577744348,2398.9829965358863,1048.7468133060459,23.43391310084066,2135.312933925945
2018-10-05 07:15:00,4148.278249944845,106.38354897623994,4201.289729216132,2580.085149692083,296.7140084966515,3454.125907849486,3610.6060558276768,252.09677756998784,2445.8451319663864,2754.170439267871,2419.726571994502,573.0285519368805,7816.726802572007,3486.584541522019,186.28388954967764,483.5104040174037,148.02797076985615,559.3460938804357,732.0724739425796,1564.604587961492,92.7512130349676,3665.6974209856216,13272.96883444488,795.4748038841674,192.3009797108093,288.56240596148575,10980.877574337965,899.7268931591742,2024.7696562771537,3859.6973546982545,4.039306034956269,281.9744941773185,453.9612789642153,251.9371101563661,27.240479007400666,15.64872531531051,15992.835452741365,458.245637486096,1304.2223355406727,178.12831405967438,621.095408996639,15.204850284126564,229.640738008781,2335.7084172272134,1013.4566775835341,22.22586963065086,2075.132326869273
2018-10-05 07:20:00,4031.7708774718153,101.75801405342631,4109.488157441498,2511.4949560723553,286.76663486312583,3373.4050363297033,3547.049960579171,244.13572461774996,2410.0468779954954,2663.210388212751,2347.8099421464253,550.5232332070565,7685.1159820828025,3435.540437761217,177.7873282747143,465.1214117460939,142.17848524353388,538.8491639252427,705.0479846973449,1511.9660077599108,88.72799346388479,3577.4297219498844,13077.881264696956,764.6367450640648,183.85603097592025,275.7434210319918,10762.108712843734,872.2042176915481,1958.2629143195352,3751.5322830089017,3.7977091815936337,270.0138317165118,437.44802493355223,243.38814155792105,26.130662745689243,14.96243599589947,15764.317126820544,442.1915144025143,1257.1953684535483,170.07808416628697,595.8508572501125,14.374391282351185,220.26564178431067,2273.980943159358,979.5074412101034,21.098073640972423,2016.6644210600757
