The data supplied is licensed under a Creative Commons Attribution 4.0 licence. 
To view a copy of this licence visit:
http://creativecommons.org/licenses/by/4.0

Licence:
This work is licensed under a Creative Commons Attribution 4.0 Licence: 
http://creativecommons.org/licenses/by/4.0/legalcode 

You are free:

               1.to copy distribute display and perform the work
               2.to make derivative works
               3.to make commercial use of the work

Under the following conditions:

               1. You must give the original author credit.
               2. Please attribute "NSW Office of Environment and Heritage" in any publications using this data.


Station Name, Blackmans Parade Upstream (Live)
Station Number, 214430
Longitude,150.833927
Latitude,-34.454532
Web,"http://www.mhl.nsw.gov.au/Site-214430"
Google Maps,"https://www.google.com.au/maps/place//@-34.454532,150.833927,14z/data=!3m1!4b1!4m2!3m1!1s0x0:0x0"

Datum, AHD

Parameter, Level 1
Date,Time,Value[m],State of value,Occurrence time stamp
11/04/2004,00:00:00,22.007,161 (Data Loss),11/04/2004 00:00:00
12/04/2004,00:00:00,22.007,161 (Data Loss),12/04/2004 00:00:00
13/04/2004,00:00:00,22.007,161 (Data Loss),13/04/2004 00:00:00
14/04/2004,00:00:00,22.007,161 (Data Loss),14/04/2004 00:00:00
15/04/2004,00:00:00,22.007,161 (Data Loss),15/04/2004 00:00:00
16/04/2004,00:00:00,22.007,161 (Data Loss),16/04/2004 00:00:00
17/04/2004,00:00:00,22.007,161 (Data Loss),17/04/2004 00:00:00
18/04/2004,00:00:00,22.007,161 (Data Loss),18/04/2004 00:00:00
19/04/2004,00:00:00,22.007,161 (Data Loss),19/04/2004 00:00:00
20/04/2004,00:00:00,22.007,161 (Data Loss),20/04/2004 00:00:00
21/04/2004,00:00:00,22.007,161 (Data Loss),21/04/2004 00:00:00
22/04/2004,00:00:00,22.007,161 (Data Loss),22/04/2004 00:00:00
23/04/2004,00:00:00,22.007,161 (Data Loss),23/04/2004 00:00:00
24/04/2004,00:00:00,22.007,161 (Data Loss),24/04/2004 00:00:00
25/04/2004,00:00:00,22.007,161 (Data Loss),25/04/2004 00:00:00
26/04/2004,00:00:00,22.007,161 (Data Loss),26/04/2004 00:00:00
27/04/2004,00:00:00,22.007,161 (Data Loss),27/04/2004 00:00:00
