id,568309,568307,568314,568229,568316,568317,568318,
###START_METADATA###
latitude,-34.479421,-34.450693,-34.444109,-34.398015,-34.479004,-34.351047,-34.358048,
longitude,150.79439,150.765423,150.818173,150.857178,150.894412,150.882888,150.894627,
name,Darkes Road (Live),Dombarton Loop (Live),Mount Kembla (Live),Mt Pleasant (Live),Port Kembla (Live),Rixons Pass (Live),Russell Vale (Live),
###START_DATA###
1998-08-17 11:07,,,,0.5,,,,
1998-08-17 11:08,0.5,,,,,,,
1998-08-17 11:10,,1.0,1.5,,1.0,1.5,1.0,
1998-08-17 11:11,,,,0.5,,,,
1998-08-17 11:12,0.5,,,,,,,
1998-08-17 11:14,0.5,,,,,,,
1998-08-17 11:15,,1.0,1.5,0.5,0.5,2.5,1.0,
1998-08-17 11:16,0.5,,,,,,,
1998-08-17 11:18,0.5,,,,,,,
1998-08-17 11:19,,,,0.5,,,,
1998-08-17 11:20,0.5,1.0,1.0,,0.5,1.0,1.5,
1998-08-17 11:23,,,,0.5,,,,
1998-08-17 11:24,0.5,,,,,,,
1998-08-17 11:25,,0.5,1.0,,0.5,3.0,1.5,
1998-08-17 11:27,0.5,,,0.5,,,,
1998-08-17 11:30,0.5,3.0,1.5,,1.0,1.0,3.0,
1998-08-17 11:31,,,,0.5,,,,
1998-08-17 11:32,0.5,,,,,,,
1998-08-17 11:34,0.5,,,0.5,,,,
1998-08-17 11:35,,1.5,1.0,,0.5,1.0,1.0,
1998-08-17 11:37,0.5,,,0.5,,,,
1998-08-17 11:39,0.5,,,,,,,
1998-08-17 11:40,,2.0,1.0,0.5,0.5,0.5,0.5,
1998-08-17 11:43,,,,0.5,,,,
1998-08-17 11:44,0.5,,,,,,,
1998-08-17 11:45,,3.0,1.0,,,0.5,1.0,
1998-08-17 11:46,,,,0.5,,,,
1998-08-17 11:48,0.5,,,,,,,
1998-08-17 11:49,,,,0.5,,,,
1998-08-17 11:50,,2.5,0.5,,0.5,1.0,1.5,
1998-08-17 11:51,,,,0.5,,,,
1998-08-17 11:53,0.5,,,,,,,
1998-08-17 11:54,,,,0.5,,,,
1998-08-17 11:55,,1.5,1.0,,0.5,0.5,0.5,
1998-08-17 11:57,,,,0.5,,,,
1998-08-17 12:00,,1.0,1.0,0.5,,1.5,1.0,
1998-08-17 12:03,,,,0.5,,,,
1998-08-17 12:04,0.5,,,,,,,
1998-08-17 12:05,,1.5,0.5,,1.0,1.5,1.5,
1998-08-17 12:06,,,,0.5,,,,
1998-08-17 12:08,0.5,,,0.5,,,,
1998-08-17 12:10,,0.5,0.5,,0.5,4.5,1.0,
1998-08-17 12:11,,,,0.5,,,,
1998-08-17 12:12,0.5,,,,,,,
1998-08-17 12:14,,,,0.5,,,,
1998-08-17 12:15,,1.5,1.5,,1.0,4.0,3.5,
1998-08-17 12:17,0.5,,,0.5,,,,
1998-08-17 12:19,,,,0.5,,,,
1998-08-17 12:20,0.5,2.5,2.0,,,2.0,2.5,
1998-08-17 12:22,,,,0.5,,,,
1998-08-17 12:24,0.5,,,,,,,
1998-08-17 12:25,,2.0,2.0,0.5,0.5,1.0,1.5,
1998-08-17 12:27,,,,0.5,,,,
1998-08-17 12:28,0.5,,,,,,,
1998-08-17 12:29,0.5,,,,,,,
1998-08-17 12:30,,3.0,5.0,0.5,0.5,2.0,1.5,
1998-08-17 12:31,0.5,,,,,,,
1998-08-17 12:32,0.5,,,0.5,,,,
1998-08-17 12:33,0.5,,,,,,,
1998-08-17 12:34,0.5,,,,,,,
1998-08-17 12:35,1.0,4.0,6.5,0.5,1.0,2.0,1.5,
1998-08-17 12:37,0.5,,,0.5,,,,
1998-08-17 12:38,0.5,,,,,,,
1998-08-17 12:39,0.5,,,,,,,
1998-08-17 12:40,,3.5,3.0,0.5,1.0,4.0,2.5,
1998-08-17 12:42,0.5,,,0.5,,,,
1998-08-17 12:44,0.5,,,,,,,
1998-08-17 12:45,0.5,2.5,3.0,0.5,0.5,1.0,2.0,
1998-08-17 12:46,0.5,,,,,,,
1998-08-17 12:47,0.5,,,0.5,,,,
1998-08-17 12:49,0.5,,,,,,,
1998-08-17 12:50,0.5,3.0,2.0,0.5,0.5,1.5,0.5,
1998-08-17 12:52,,,,0.5,,,,
1998-08-17 12:53,1.0,,,,,,,
1998-08-17 12:54,0.5,,,,,,,
1998-08-17 12:55,0.5,3.0,2.0,0.5,0.5,1.0,0.5,
1998-08-17 12:56,0.5,,,,,,,
1998-08-17 12:57,0.5,,,,,,,
1998-08-17 12:58,,,,0.5,,,,
1998-08-17 12:59,0.5,,,,,,,
1998-08-17 13:00,0.5,4.0,1.5,0.5,,2.0,0.5,
1998-08-17 13:02,0.5,,,,,,,
1998-08-17 13:03,1.0,,,0.5,,,,
1998-08-17 13:04,0.5,,,,,,,
1998-08-17 13:05,,4.0,1.5,,0.5,0.5,,
1998-08-17 13:06,0.5,,,0.5,,,,
1998-08-17 13:07,0.5,,,,,,,
1998-08-17 13:08,,,,0.5,,,,
1998-08-17 13:09,0.5,,,,,,,
1998-08-17 13:10,,4.5,2.0,,,0.5,0.5,
1998-08-17 13:11,0.5,,,0.5,,,,
1998-08-17 13:14,0.5,,,0.5,,,,
1998-08-17 13:15,,4.5,1.0,,,,,
1998-08-17 13:16,0.5,,,0.5,,,,
1998-08-17 13:19,,,,0.5,,,,
1998-08-17 13:20,,6.0,1.0,,0.5,0.5,0.5,
1998-08-17 13:21,,,,0.5,,,,
1998-08-17 13:23,0.5,,,,,,,
1998-08-17 13:24,,,,0.5,,,,
1998-08-17 13:25,,8.0,,,,,,
1998-08-17 13:27,,,,0.5,,,,
1998-08-17 13:29,,,,0.5,,,,
1998-08-17 13:30,,3.0,,,0.5,0.5,,
1998-08-17 13:32,,,,0.5,,,,
1998-08-17 13:35,0.5,1.0,,0.5,0.5,0.5,0.5,
1998-08-17 13:37,,,,0.5,,,,
1998-08-17 13:40,,1.0,0.5,0.5,,,,
1998-08-17 13:42,0.5,,,,,,,
1998-08-17 13:43,,,,0.5,,,,
1998-08-17 13:45,,1.0,0.5,0.5,1.0,0.5,0.5,
1998-08-17 13:48,,,,0.5,,,,
1998-08-17 13:49,0.5,,,,,,,
1998-08-17 13:50,,1.0,,0.5,0.5,0.5,0.5,
1998-08-17 13:53,,,,0.5,,,,
1998-08-17 13:55,,1.0,0.5,,0.5,0.5,0.5,
1998-08-17 13:56,,,,0.5,,,,
1998-08-17 13:58,0.5,,,,,,,
1998-08-17 13:59,,,,0.5,,,,
1998-08-17 14:00,,1.0,0.5,,0.5,1.0,,
1998-08-17 14:01,,,,0.5,,,,
1998-08-17 14:04,,,,0.5,,,,
1998-08-17 14:05,,0.5,0.5,,0.5,2.0,1.0,
1998-08-17 14:06,0.5,,,,,,,
1998-08-17 14:07,,,,0.5,,,,
1998-08-17 14:09,,,,0.5,,,,
1998-08-17 14:10,,0.5,0.5,,0.5,1.0,0.5,
1998-08-17 14:12,,,,0.5,,,,
1998-08-17 14:15,,1.0,,0.5,1.0,1.5,1.0,
1998-08-17 14:16,0.5,,,,,,,
1998-08-17 14:17,,,,0.5,,,,
1998-08-17 14:20,,0.5,0.5,0.5,,1.0,0.5,
1998-08-17 14:22,,,,0.5,,,,
1998-08-17 14:23,0.5,,,,,,,
1998-08-17 14:25,,1.0,1.0,0.5,0.5,2.0,0.5,
1998-08-17 14:27,,,,0.5,,,,
1998-08-17 14:30,,0.5,0.5,0.5,0.5,1.0,1.0,
1998-08-17 14:31,0.5,,,,,,,
1998-08-17 14:33,,,,0.5,,,,
1998-08-17 14:35,,1.0,0.5,0.5,0.5,1.0,0.5,
1998-08-17 14:36,0.5,,,,,,,
1998-08-17 14:38,,,,0.5,,,,
1998-08-17 14:40,0.5,1.0,1.0,,0.5,1.0,1.0,
1998-08-17 14:41,,,,0.5,,,,
1998-08-17 14:43,,,,0.5,,,,
1998-08-17 14:44,0.5,,,,,,,
1998-08-17 14:45,,1.5,0.5,,1.0,0.5,,
