EventID, Duration, TimeStep, Region, AEP, Increments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6665,30,5,Southern Slopes (Tasmania),rare,11.57,21.28,25.93,14.86,10.9,15.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6672,30,5,Southern Slopes (Tasmania),rare,30.34,14.39,9.37,11.77,26.33,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6692,30,5,Southern Slopes (Tasmania),rare,10.53,21.05,20.18,8.77,21.93,17.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6696,30,5,Southern Slopes (Tasmania),rare,26.78,8.26,10.18,14.55,2.38,37.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6727,45,5,Southern Slopes (Tasmania),frequent,8.67,17.33,28.89,15.42,6.18,3.87,5.37,7.51,6.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6728,45,5,Southern Slopes (Tasmania),frequent,10.84,20.1,25.12,12.22,6.2,4.54,4.67,7.55,8.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6730,45,5,Southern Slopes (Tasmania),frequent,14.47,25,17.11,10.53,7.89,3.95,3.95,9.21,7.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6732,45,5,Southern Slopes (Tasmania),frequent,7.4,6.17,18.52,9.88,8.64,11.11,18.52,12.35,7.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6734,45,5,Southern Slopes (Tasmania),frequent,7.04,14.34,6.13,4.17,17.28,13.17,17.21,14.47,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6736,45,5,Southern Slopes (Tasmania),frequent,6.62,10.11,22.84,10.85,4.09,5.33,7.3,13.62,19.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6738,45,5,Southern Slopes (Tasmania),frequent,7.37,8.02,10.89,12.69,10.71,4.67,14.6,21.36,9.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6741,45,5,Southern Slopes (Tasmania),frequent,19.56,8.7,10.87,3.26,15.22,13.04,7.61,8.7,13.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6742,45,5,Southern Slopes (Tasmania),frequent,6.99,4.65,6.98,4.65,9.3,13.95,9.3,30.23,13.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6744,45,5,Southern Slopes (Tasmania),frequent,5.08,11.43,12.08,3.61,3.73,13.38,22.68,17.41,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6536,45,5,Southern Slopes (Tasmania),intermediate,8.08,24.32,23.14,12.18,3.54,10.7,7.82,8.56,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6554,45,5,Southern Slopes (Tasmania),intermediate,7.12,5.12,10.6,4.28,2.16,12.56,11.64,30,16.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6636,45,5,Southern Slopes (Tasmania),intermediate,5.44,8.7,20.65,17.39,16.3,1.09,16.3,7.61,6.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6655,45,5,Southern Slopes (Tasmania),intermediate,6.37,8.51,7.45,19.15,12.77,15.96,12.77,8.51,8.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6708,45,5,Southern Slopes (Tasmania),intermediate,11.41,14.91,21.05,8.77,13.16,7.02,7.02,8.77,7.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6712,45,5,Southern Slopes (Tasmania),intermediate,15.85,20.79,5.94,4.95,9.9,13.86,13.86,6.93,7.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6722,45,5,Southern Slopes (Tasmania),intermediate,14.55,16.42,18.95,5.31,0.76,7.98,13.79,14.86,7.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6723,45,5,Southern Slopes (Tasmania),intermediate,7.22,8.11,9.01,10.81,11.71,12.61,13.51,14.41,12.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6724,45,5,Southern Slopes (Tasmania),intermediate,6.07,9.2,17.6,17.28,14.65,10.08,7.58,8.02,9.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6725,45,5,Southern Slopes (Tasmania),intermediate,10.49,12.39,10.25,2.08,3.07,7.53,8.45,14.07,31.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6529,45,5,Southern Slopes (Tasmania),rare,7.04,7.22,14.6,16.51,7.6,5.34,8.49,19.94,13.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6572,45,5,Southern Slopes (Tasmania),rare,0.68,5.44,17.01,6.12,21.77,9.52,15.65,13.61,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6582,45,5,Southern Slopes (Tasmania),rare,4.35,6.83,11.18,8.7,19.25,22.36,11.8,6.21,9.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6589,45,5,Southern Slopes (Tasmania),rare,6.73,11.24,10.67,8.43,11.24,20.79,13.48,9.55,7.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6615,45,5,Southern Slopes (Tasmania),rare,7.74,9.94,8.84,6.08,8.84,18.23,8.29,16.57,15.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6620,45,5,Southern Slopes (Tasmania),rare,16.29,21.74,11.96,12.5,8.7,2.72,8.7,5.43,11.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6666,45,5,Southern Slopes (Tasmania),rare,9.73,17.92,21.84,12.51,9.18,13.02,4.68,5.35,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6679,45,5,Southern Slopes (Tasmania),rare,7.33,16.34,9.92,5.48,5.68,9.76,8.77,25.07,11.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6697,45,5,Southern Slopes (Tasmania),rare,4.96,21.85,6.74,8.31,11.87,1.94,30.89,7.15,6.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6721,45,5,Southern Slopes (Tasmania),rare,23.15,12.4,18.18,10.74,8.26,3.31,10.74,8.26,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6731,60,5,Southern Slopes (Tasmania),frequent,3.44,3.44,12.64,21.84,14.94,9.2,6.9,3.45,3.45,8.05,6.9,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6737,60,5,Southern Slopes (Tasmania),frequent,0.92,5.92,5.87,8.98,20.29,9.64,3.64,4.73,6.49,12.09,17.09,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6739,60,5,Southern Slopes (Tasmania),frequent,1.63,5.01,6.42,7,9.5,11.07,9.35,4.07,12.74,18.64,8.46,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6745,60,5,Southern Slopes (Tasmania),frequent,4.17,6.67,4.46,4.31,9.68,10.23,3.06,3.16,11.33,19.21,14.74,8.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757,60,5,Southern Slopes (Tasmania),frequent,9.3,7.45,13.95,11.45,10.3,8.45,9.55,6.75,4.75,5.05,6.25,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6761,60,5,Southern Slopes (Tasmania),frequent,9.84,29.7,3.55,3.71,6.25,10.06,6.93,5.66,13.66,2.06,3.71,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6762,60,5,Southern Slopes (Tasmania),frequent,6.19,11.34,14.43,11.34,4.12,5.15,9.28,10.31,5.15,7.22,8.25,7.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6764,60,5,Southern Slopes (Tasmania),frequent,6.55,5.73,10.65,11.47,10.66,9.02,9.02,8.2,9.02,6.56,6.56,6.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6766,60,5,Southern Slopes (Tasmania),frequent,2.24,8.99,10.11,14.61,6.74,7.87,7.87,6.74,13.48,8.99,6.74,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6767,60,5,Southern Slopes (Tasmania),frequent,8.48,22.66,12.39,1.48,0.16,0,0,0.79,4.8,17.08,17.19,14.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6637,60,5,Southern Slopes (Tasmania),intermediate,4.82,7.69,18.27,15.38,14.42,0.96,14.42,6.73,5.77,4.81,1.92,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6644,60,5,Southern Slopes (Tasmania),intermediate,4.07,4.72,6,19.47,13.25,6.05,14.75,13.46,5.06,4.59,5.96,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6676,60,5,Southern Slopes (Tasmania),intermediate,4.66,7.82,13.92,13.54,13.24,10.5,9.69,5.98,5.76,5.29,4.95,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6726,60,5,Southern Slopes (Tasmania),intermediate,4.29,7.55,8.93,10.56,8.73,1.78,2.61,6.41,7.2,11.99,26.99,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6747,60,5,Southern Slopes (Tasmania),intermediate,8.25,19.01,10.74,9.92,3.31,6.61,5.79,7.44,8.26,9.92,7.44,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6748,60,5,Southern Slopes (Tasmania),intermediate,10.52,11.03,10.47,8.81,2.5,4.44,9.5,15.4,7.15,6.87,6.78,6.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6751,60,5,Southern Slopes (Tasmania),intermediate,5.81,11.1,11.7,3.3,6.37,9.72,14.63,14.58,5.99,9.06,5.24,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6752,60,5,Southern Slopes (Tasmania),intermediate,18.31,10.39,8.79,4.77,4.77,5.9,14.45,5.15,14.15,4.1,4.36,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6754,60,5,Southern Slopes (Tasmania),intermediate,7.24,12.85,7.49,2.98,10.05,8.71,7.98,11.27,5.54,10.84,7.25,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756,60,5,Southern Slopes (Tasmania),intermediate,3.41,10.25,7.69,5.13,9.4,6.84,3.42,6.84,5.13,16.24,11.97,13.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6519,60,5,Southern Slopes (Tasmania),rare,12.11,15.7,12.11,8.07,5.83,5.83,6.73,7.17,2.69,3.14,7.17,13.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6530,60,5,Southern Slopes (Tasmania),rare,1.42,6.03,6.22,6.39,12.92,14.6,6.73,4.72,7.51,17.64,11.72,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6573,60,5,Southern Slopes (Tasmania),rare,9.95,3.51,0.58,0.58,4.68,14.62,5.26,18.71,8.19,13.45,11.7,8.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6590,60,5,Southern Slopes (Tasmania),rare,6.1,10.16,9.64,7.61,10.15,18.78,12.18,8.63,7.11,3.55,2.54,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6616,60,5,Southern Slopes (Tasmania),rare,7.14,9.38,6.25,8.04,7.14,4.91,7.14,14.73,6.7,13.39,12.5,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6621,60,5,Southern Slopes (Tasmania),rare,7.15,5.36,13.39,17.86,9.82,10.27,7.14,2.23,7.14,4.46,9.82,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6629,60,5,Southern Slopes (Tasmania),rare,7.58,19.43,9.48,8.06,10.9,18.01,8.53,2.84,3.79,4.27,3.32,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6667,60,5,Southern Slopes (Tasmania),rare,8.37,15.41,18.78,10.76,7.9,11.19,4.02,4.6,4.96,4.43,5.2,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6680,60,5,Southern Slopes (Tasmania),rare,3.08,6.38,14.26,8.66,4.78,4.96,8.51,7.65,21.88,10.17,5.5,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6746,60,5,Southern Slopes (Tasmania),rare,7.97,4.69,7.72,5.5,5.25,11.85,8.74,7.37,12.24,10.72,11.92,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6778,90,5,Southern Slopes (Tasmania),frequent,5.17,7.52,3.46,5.54,10.32,11.79,9.65,5.79,4.73,3.86,3.51,3.71,4.62,4.07,4.47,2.95,2.49,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6781,90,5,Southern Slopes (Tasmania),frequent,3.23,4.34,5.43,11.54,10.27,9.73,7.16,4.93,7.24,3.41,3.41,3.41,3.03,3.96,2.11,3.37,1.85,11.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6784,90,5,Southern Slopes (Tasmania),frequent,5.92,11.84,8.55,8.55,6.58,9.21,7.89,6.58,2.63,0.66,4.61,8.55,0.66,0.66,1.32,0,9.21,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6785,90,5,Southern Slopes (Tasmania),frequent,7.64,9.9,6.37,4.12,3.1,3.4,4.97,7.77,0,4.55,4.8,2.85,1.15,2.85,4.25,12.74,12.32,7.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6787,90,5,Southern Slopes (Tasmania),frequent,1.96,3.58,4.34,5.18,3.33,4.63,4.21,7.89,7.83,7.96,6.54,8.99,6.24,4.92,5.44,6.41,5.31,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6788,90,5,Southern Slopes (Tasmania),frequent,6.2,5.75,5.01,3.89,5.65,5.14,5.01,5.04,6.71,8.12,3.98,4.59,5.91,6.01,5.01,6.42,5.72,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6790,90,5,Southern Slopes (Tasmania),frequent,3.36,4.21,3.45,3.31,7.19,6.72,6.29,6.43,4.3,2.7,14.81,2.55,2.13,5.44,9.46,9.56,4.49,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6792,90,5,Southern Slopes (Tasmania),frequent,4.9,6,5.79,5.67,5.47,4.77,5.06,6.53,5.83,4.61,6.16,5.67,5.71,4.9,6.04,6.41,5.3,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6796,90,5,Southern Slopes (Tasmania),frequent,4,2.4,2.4,4.8,4,4,4,4.8,4,5.6,11.2,9.6,8,8,8,6.4,4,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6802,90,5,Southern Slopes (Tasmania),frequent,1.08,1.72,3.6,5.34,4.56,4.2,4.45,6.98,3.81,6.16,8.16,3.49,4.38,7.48,8.87,5.95,14.18,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6729,90,5,Southern Slopes (Tasmania),intermediate,3.52,6.49,12.04,15.06,7.33,3.72,2.72,2.8,4.52,5.25,4.55,3.72,3.39,4.23,6.3,5.31,4.63,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6740,90,5,Southern Slopes (Tasmania),intermediate,4.81,5.23,7.11,8.28,6.99,3.05,9.53,13.95,6.33,4.57,0.2,0,0,0,8.59,8.83,8.55,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6743,90,5,Southern Slopes (Tasmania),intermediate,4.85,4.84,8.06,12.9,6.45,3.23,8.06,6.45,4.84,6.45,4.84,1.61,1.61,4.84,8.06,4.84,4.84,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6763,90,5,Southern Slopes (Tasmania),intermediate,8.93,11.38,8.94,3.25,4.07,7.32,8.13,4.07,5.69,6.5,5.69,4.07,2.44,1.63,2.44,4.07,5.69,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6765,90,5,Southern Slopes (Tasmania),intermediate,4.84,5.45,6.67,3.64,3.64,4.85,4.24,4.24,3.03,4.85,4.24,7.88,8.48,7.88,6.67,6.67,6.06,6.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6770,90,5,Southern Slopes (Tasmania),intermediate,12.98,24.38,4.78,3.8,2.68,2.68,3.55,4.56,3.65,3.11,3.29,3.87,4.2,5.61,3.94,4.56,3.58,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6773,90,5,Southern Slopes (Tasmania),intermediate,5.83,7.55,6.76,8.34,7.11,0.73,4.58,6.32,6.85,3.89,6.19,6.1,7.04,6.03,4.61,4.3,3.82,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6774,90,5,Southern Slopes (Tasmania),intermediate,3.09,4.31,4.75,4.54,3.54,5.1,8.35,8.82,4.28,7.47,5.64,3.75,6.02,10.42,6.88,4.37,4.66,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6775,90,5,Southern Slopes (Tasmania),intermediate,3.88,4.42,6.08,2.76,7.73,6.63,3.87,7.18,8.84,6.08,7.73,4.42,3.31,1.66,2.76,5.52,8.29,8.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6776,90,5,Southern Slopes (Tasmania),intermediate,3.79,3.97,5.74,5.24,2.87,2.78,2.28,2.28,4.06,5.33,3.14,2.05,7.02,7.02,7.61,18.51,11.21,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6521,90,5,Southern Slopes (Tasmania),rare,12.56,29.47,6.76,2.9,0.97,0.48,1.93,2.42,2.42,3.38,0.48,1.93,4.83,1.93,2.42,9.18,6.76,9.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6591,90,5,Southern Slopes (Tasmania),rare,3.49,7.86,1.75,0.44,1.75,3.93,1.75,0.44,0.87,5.24,8.73,8.3,6.55,8.73,16.16,10.48,7.42,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6617,90,5,Southern Slopes (Tasmania),rare,2.94,6.22,5.57,3.93,6.23,1.64,5.25,6.89,4.59,5.9,5.25,3.61,5.25,10.82,4.92,9.84,9.18,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6668,90,5,Southern Slopes (Tasmania),rare,6.23,11.45,13.96,8,5.87,8.32,2.99,3.42,3.69,3.29,3.87,3.26,4.13,3.76,1.75,6.71,4.38,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6688,90,5,Southern Slopes (Tasmania),rare,5.16,16.67,9.2,5.17,3.45,5.75,3.45,16.09,4.6,5.75,3.45,3.45,2.3,0.57,0,0.57,4.6,9.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6693,90,5,Southern Slopes (Tasmania),rare,4.09,3.58,4.09,4.59,6.12,12.24,11.73,5.1,12.76,10.2,3.06,2.55,4.08,2.55,3.57,4.59,3.06,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6699,90,5,Southern Slopes (Tasmania),rare,3.98,3.28,4.99,7.79,4.46,9.06,13.85,4.28,0.18,5.55,14.41,8.24,1.15,0.68,1.59,4.61,3.84,8.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6749,90,5,Southern Slopes (Tasmania),rare,2.23,8.48,8.88,8.43,7.1,2.01,3.57,7.65,12.41,5.76,5.54,5.46,5.26,3.45,3.22,3.3,3.5,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6768,90,5,Southern Slopes (Tasmania),rare,2.72,3.34,6.26,8.95,6.91,3.85,6.81,6.81,12.59,7.45,4.9,2.83,5.38,3.47,3.17,5.68,4.73,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6769,90,5,Southern Slopes (Tasmania),rare,6.05,11.34,14.61,13.6,7.56,6.55,4.03,2.52,2.52,2.14,1.89,2.77,2.77,2.27,3.27,3.02,5.79,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6733,120,5,Southern Slopes (Tasmania),frequent,3.43,5.14,4.28,12.83,6.84,5.98,7.69,12.82,8.55,5.13,2.56,0.85,2.56,2.56,0.85,1.71,1.71,2.56,2.56,2.56,2.56,1.71,1.71,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6791,120,5,Southern Slopes (Tasmania),frequent,2.29,2.71,3.22,0,0.85,1.27,3.01,3.77,3.1,2.97,6.45,6.02,5.64,5.77,3.86,2.42,13.27,2.29,1.91,4.88,8.48,8.57,4.03,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6810,120,5,Southern Slopes (Tasmania),frequent,6.76,4.91,4.36,4.1,3.34,1.44,4.02,6.56,9.98,14.81,6.77,6.01,4.27,2.37,0.97,1.44,1.44,2.2,2.62,1.95,1.95,2.66,2.66,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6813,120,5,Southern Slopes (Tasmania),frequent,3.72,2.98,2.23,3.73,5.97,8.96,8.96,8.96,8.21,3.73,2.99,5.22,5.22,3.73,4.48,4.48,2.99,2.24,2.24,2.99,2.24,0.75,1.49,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6814,120,5,Southern Slopes (Tasmania),frequent,2.79,2.78,4.44,5,5,3.89,5,2.78,2.78,2.22,2.78,10,8.89,4.44,3.33,3.33,6.11,3.89,3.89,3.33,3.33,3.33,3.89,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6816,120,5,Southern Slopes (Tasmania),frequent,3.2,4,3.2,1.6,4,4,4,5.6,4.8,5.6,4.8,8.8,7.2,7.2,4.8,4,3.2,2.4,3.2,3.2,1.6,3.2,3.2,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6817,120,5,Southern Slopes (Tasmania),frequent,2.48,7.53,3.86,4.12,2.45,2.37,1.63,0.48,5.79,5.86,7.16,15.24,7.42,9.57,5.16,1.41,1.93,1.82,1.26,0.3,1.37,0.63,6.38,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6818,120,5,Southern Slopes (Tasmania),frequent,3.91,2.23,1.68,2.79,6.7,3.35,3.91,3.91,4.47,3.35,3.91,3.35,4.47,2.79,5.03,4.47,4.47,3.91,5.03,5.59,4.47,5.59,5.59,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6821,120,5,Southern Slopes (Tasmania),frequent,2.81,4.08,7.42,6.88,4.23,2.95,4.78,3.81,2.95,8.66,4.58,3.34,1.13,4.51,5.32,6.1,1.24,2.6,0.93,1.24,0.82,5.87,10.37,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6823,120,5,Southern Slopes (Tasmania),frequent,1.12,1.26,3.34,7.53,3.5,2.94,4.92,1.06,0.96,0.73,0.76,5.58,3.93,5.38,2.48,4.06,11.3,12.92,6.08,5.35,3.83,3.77,3.17,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6648,120,5,Southern Slopes (Tasmania),intermediate,5.54,20.88,4.33,6.85,8.04,6.96,6.17,4.08,2.02,0.83,0.22,0.04,0.14,0.9,2.09,2.38,2.13,2.13,5.55,5.41,3.75,2.6,3.03,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6705,120,5,Southern Slopes (Tasmania),intermediate,5.37,11.42,17.8,8.58,3.99,5.45,3.87,2.8,3.69,2.47,2.47,2.44,1.85,1.7,1.85,2.35,2.38,2.03,2.53,3.9,3.96,3.19,2.12,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6782,120,5,Southern Slopes (Tasmania),intermediate,5.04,4.49,2.74,1.72,1.37,3.09,2.64,3.54,4.43,9.41,8.38,7.93,5.84,4.02,5.9,2.78,2.78,2.78,2.47,3.23,1.72,2.75,1.51,9.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6786,120,5,Southern Slopes (Tasmania),intermediate,3.45,4.89,6.42,8.32,5.35,3.46,2.61,2.86,4.18,6.53,0,3.82,4.03,2.39,0.96,2.39,3.57,10.71,10.35,6.07,1.68,1.18,2.39,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6789,120,5,Southern Slopes (Tasmania),intermediate,3.03,4.16,4.92,4.57,3.98,3.09,4.49,4.08,3.98,4,5.33,6.45,3.16,3.65,4.69,4.77,3.98,5.1,4.54,4.64,3.24,4.28,3.01,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6797,120,5,Southern Slopes (Tasmania),intermediate,3.12,3.74,4.37,3.74,3.12,3.74,3.13,1.88,1.88,3.75,3.13,3.13,3.13,3.75,3.13,4.38,8.75,7.5,6.25,6.25,6.25,5,3.13,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6804,120,5,Southern Slopes (Tasmania),intermediate,1.37,6.89,17.92,15.17,2.07,0.69,0.69,3.45,1.38,2.76,4.14,3.45,2.07,4.83,1.38,0,5.52,2.76,0.69,2.07,6.9,8.28,2.07,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6806,120,5,Southern Slopes (Tasmania),intermediate,0.79,2.36,1.57,3.94,4.72,0.79,17.32,14.96,0.79,0,0,0,1.57,3.94,0.79,0,2.36,7.09,6.3,0.79,14.17,12.6,3.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
