Duration,TimeStep,Region,Area,Increments
720,30,Southern Slopes (mainland),500,2.99,2.98,3.73,3.5,3.03,4.09,5.66,6.08,5.81,5.37,7.97,5.35,3.91,4.53,5.37,4.86,4.74,2.93,2.51,2.69,2.17,3.26,3.73,2.74
720,30,Southern Slopes (mainland),500,2.8,3.11,2.94,4.37,4.8,5.22,5.52,5.05,5.15,5.75,6.72,3.49,4.54,4.77,4.44,4.23,4.44,2.74,2.1,2.7,3.69,4.19,3.79,3.45
720,30,Southern Slopes (mainland),500,4.01,4.12,5.38,3.6,2.85,4.31,3.46,4.68,3.11,2.61,5.46,6.59,6.32,6,4.59,4.42,2.92,3.41,3.85,2.96,5.96,3.41,2.84,3.14
720,30,Southern Slopes (mainland),500,1.33,1.24,2.1,3.08,3.48,3.45,3.8,4.02,5.05,5.62,5.51,5.3,6.48,7.92,9.5,7,5.85,4.73,2.98,1.93,2.47,2.06,2.46,2.64
720,30,Southern Slopes (mainland),500,1.57,2.08,1.95,2.01,3.28,4.86,5.36,5.66,4.65,4.69,5.48,6.74,4.75,2.8,2.47,2.58,2.52,3.91,6.76,7.33,9.12,3.24,3.48,2.71
720,30,Southern Slopes (mainland),500,4.12,3.73,3.95,3.28,3.36,4.07,3.94,5.04,3.93,3.63,3.06,3.34,2.99,3.36,3.15,3.99,4.47,5.91,3.73,7.23,6.02,3.92,4.41,5.37
720,30,Southern Slopes (mainland),1000,4.44,4.97,4.38,5.11,5.42,5.19,6.1,5.29,5.37,4.63,4.09,3.77,3.96,3.95,3.49,3.56,3.12,2.76,2.35,3.11,2.29,2.94,5.2,4.51
720,30,Southern Slopes (mainland),1000,3.11,3.95,2.39,1.68,2.6,2.9,3.03,2.34,2.26,3.55,1.86,2.11,4.84,3.9,3.45,4.14,4.99,5.83,7.01,7.64,6.71,7.31,9.02,3.38
720,30,Southern Slopes (mainland),1000,2.5,2.42,2.32,2.37,1.96,1.56,2.07,2.67,2.64,3.18,4.07,4.34,5.65,6.33,5.64,6.28,6.78,7.29,8.83,7.86,6.01,5.05,1.94,0.24
720,30,Southern Slopes (mainland),1000,2.79,2.64,5.64,3.89,2.05,2.18,3.1,2.73,3.24,3.79,3.31,3.39,1.44,1.77,2.15,5.38,7.54,6.83,5.16,6.74,8.07,10.91,3.37,1.89
720,30,Southern Slopes (mainland),1000,3.04,4.19,5.65,5.16,3.44,4.04,2.52,2.19,2.14,2.38,3.13,5.08,5.82,5.87,6.43,4.85,5.73,3.55,2.5,3.59,4.41,7.64,3.73,2.92
720,30,Southern Slopes (mainland),1000,2.78,2.85,3.04,3.25,2.81,2.24,3.17,3.58,2.46,1.72,2.59,2.02,6.5,2.03,2.66,6.02,3.34,11,4.66,6.82,8.19,9.74,4.33,2.2
720,30,Southern Slopes (mainland),1000,4.81,4.57,5.37,5.36,6.03,4.87,6.49,5.63,3.4,3.96,4.09,3.26,3.42,3.69,3.79,4.27,4.74,3.25,4.05,3.11,3.41,3.41,2.31,2.71
720,30,Southern Slopes (mainland),1000,6.39,4.38,7.82,10.08,10.23,1.35,0.52,0.66,1.05,0.58,0.16,1.15,2.24,5.21,6.65,7.44,4.41,3.22,1.99,3.28,2.86,4.65,4.56,9.12
720,30,Southern Slopes (mainland),1000,2.85,3.31,3.73,3.37,4.47,4.82,5.18,5.43,5.11,4.99,5.41,6.12,3.51,4.55,4.7,4.45,4.31,4.08,2.54,2.38,3.19,3.69,4.09,3.72
720,30,Southern Slopes (mainland),1000,1.57,1.75,1.88,2.32,2.19,1.96,2.16,3.13,4.5,5.33,5.69,5.56,5.28,6.05,6.87,6.86,6.04,6.28,6.48,5.66,4.62,3.68,2.58,1.56
720,30,Southern Slopes (mainland),2500,3.51,4.38,3.81,3.92,3.7,4.12,3.82,3.77,4.84,3.92,4.15,3.51,3.92,3.81,4.33,4.14,4.67,4.63,5.3,4.15,5.73,4.82,3.33,3.72
720,30,Southern Slopes (mainland),2500,3.08,3.87,2.4,1.75,2.64,2.91,3.11,2.43,2.38,3.65,2.02,2.06,4.69,3.91,3.46,4.19,4.97,5.81,6.97,7.56,6.61,7.18,8.9,3.45
720,30,Southern Slopes (mainland),2500,5.2,3.5,4.08,4.75,4.96,5.39,4.32,3.87,3.84,4.49,3.59,4.18,4.47,5.06,4.92,3.96,4.05,4.08,3.38,4.25,4.34,4.06,3.16,2.1
720,30,Southern Slopes (mainland),2500,2.24,2.58,1.28,2.59,2.22,0.89,2.18,6.95,2.58,2.5,1.85,4.25,4.14,6.82,7.95,9.86,7.64,6.35,7.09,5.02,3.16,5.15,2.58,2.13
720,30,Southern Slopes (mainland),2500,2.38,2.51,2.61,2.31,2.29,1.99,2.1,1.8,2.44,3.24,3.37,3.52,4.05,4.92,5.94,6.34,6.35,6.49,7.43,7.45,8.71,5.4,3.21,3.15
720,30,Southern Slopes (mainland),2500,2.94,2.6,5.42,3.91,2.07,2.47,2.98,2.88,3.23,3.89,3.28,3.39,1.64,2.15,2.57,5.34,7.38,6.69,5.04,6.25,7.74,10.25,3.4,2.49
720,30,Southern Slopes (mainland),2500,3.1,4.62,5.25,4.97,3.51,4.15,3.28,3.08,3.05,2.79,3.22,4.99,5.73,5.76,6.64,4.39,4.47,3.2,3.14,3.61,4.01,6.07,3.77,3.2
720,30,Southern Slopes (mainland),2500,2.72,3.27,3.88,3.06,2.51,2.76,2.75,3.79,5.58,5.09,4.11,4.01,3.74,4.89,4.47,3.93,4.67,5.11,5.16,6.38,3.87,5.8,4.86,3.59
720,30,Southern Slopes (mainland),2500,2.62,3.04,3.53,3.77,4.24,3.55,4.44,5.18,5.43,5.42,5.01,5.15,5.01,5.57,4.04,4.56,4.72,4.28,4.22,3.85,2.41,2.23,3.85,3.88
720,30,Southern Slopes (mainland),2500,1.79,3.26,2.18,2.95,3.81,4.66,4.85,5.14,5.99,6.25,4.59,4.77,4.93,5,4.57,4.75,4.66,4.48,4.18,3.48,3.29,3.64,3.85,2.93
720,30,Southern Slopes (mainland),5000,3.36,4.26,3.71,3.88,3.68,4.01,3.74,3.66,4.78,3.95,4.14,3.48,4,3.87,4.57,4.41,4.78,4.7,5.33,4.29,5.72,4.66,3.25,3.77
720,30,Southern Slopes (mainland),5000,2.52,2.03,2.78,2.98,3.68,3.08,3.07,4.39,3.27,1.76,3.57,4.04,3.45,3.87,4.31,5.35,6.43,7.12,6.12,6.52,8.43,4.21,5.4,1.62
720,30,Southern Slopes (mainland),5000,0.54,0.89,0.7,0.91,1.11,1.32,1.6,1.53,2.34,2.96,4.83,4.24,7.49,6.79,6.71,4.57,5.98,6.51,6.74,10.23,10.87,8.3,2.21,0.63
720,30,Southern Slopes (mainland),5000,2.35,2.49,2.69,2.57,2.35,2.3,2.36,2.02,2.59,2.9,3.29,3.5,4.26,4.96,5.76,5.91,5.89,6.02,6.54,6.79,7.79,6.26,4.53,3.88
720,30,Southern Slopes (mainland),5000,2.6,2.03,2.83,2.57,5.08,4,2.43,2.92,2.83,2.8,3.31,3.95,3.22,4.11,2.38,2.74,3.27,5.63,7.73,6.77,5.05,5.92,6.97,8.86
720,30,Southern Slopes (mainland),5000,3.07,4.73,4.22,4.92,3.6,3.88,3.78,2.89,3.33,3.66,3.34,5.19,6,6.34,6.71,4.21,4.18,3.36,3.54,3.38,3.77,4.88,3.66,3.36
720,30,Southern Slopes (mainland),5000,3.82,3.23,2.81,2.85,2.84,3.74,5.1,4.89,4.28,4.18,3.75,4.86,4.7,4.74,5.28,5.39,5.2,5.84,4.3,5.69,4.69,3.85,2.36,1.61
720,30,Southern Slopes (mainland),5000,3.31,2.34,1.96,2.22,1.75,4.17,6.05,4.66,4.98,5.34,5.97,5.72,4.91,4.63,4.28,4.81,4.21,4.16,4.42,4.77,4.23,3.83,3.83,3.45
720,30,Southern Slopes (mainland),5000,3.82,3.66,4.1,4.54,4.92,5.21,4.99,4.49,4.92,5.22,4.1,4.46,4.43,4.04,3.92,4,3.61,2.78,3.72,3.9,4.07,4.02,4.07,3.01
720,30,Southern Slopes (mainland),5000,2.08,3.18,2.38,2.89,3.52,4.7,4.85,4.69,5.63,5.68,4.53,4.75,4.8,5.12,4.71,4.96,4.97,4.59,4.2,3.73,3.48,3.64,3.9,3.02
720,30,Southern Slopes (mainland),10000,2.45,2.3,2.79,2.87,3.4,2.92,3.1,4.04,2.83,1.93,3.74,4,3.53,4.61,5.22,5.76,6.8,7.06,6.12,6.39,8.28,3.84,4.55,1.47
720,30,Southern Slopes (mainland),10000,1.74,3.9,5.3,4.36,3.71,4.38,4.75,5.29,4.79,4.36,4.23,4.57,3.95,4.1,4.27,4.7,4.74,3.89,3.76,3.98,3.42,3.98,3.84,3.99
720,30,Southern Slopes (mainland),10000,4.35,4.29,5.42,5.24,5.18,5.19,5.95,4.82,7.28,4.89,3.55,4.17,4.81,2.5,2.74,3.07,2.9,3.88,4.15,2.95,3.81,2.8,3.02,3.04
720,30,Southern Slopes (mainland),10000,3.08,2.04,2.62,2.52,4.41,4,2.7,3.41,2.64,2.89,3.37,4.03,3.3,4.68,3.36,3.39,4.15,5.76,7.91,6.34,4.46,4.92,6.34,7.68
720,30,Southern Slopes (mainland),10000,0.63,0.96,0.91,1.11,1.42,1.66,2.01,2.29,2.85,3.59,5.66,4.83,7.25,7.1,7.46,5.01,6.16,6.03,6.01,8.41,8.79,6.66,2.04,1.16
720,30,Southern Slopes (mainland),10000,3.13,4,4.07,3.8,3.29,3.62,3.17,2.4,3.33,3.77,4.35,5.77,6,6.15,6.03,4.71,4.22,3.72,3.64,3.65,4.08,5.26,4.11,3.73
720,30,Southern Slopes (mainland),10000,3.26,3.41,4.09,4.94,5.41,5.64,4.98,5.33,5.18,5.26,4.42,4.49,4.5,3.87,3.85,4.35,3.65,2.38,3.19,3.66,4.02,3.6,3.58,2.94
720,30,Southern Slopes (mainland),10000,3.62,3.16,2.78,3.06,3.32,3.94,5.15,5.06,4.7,4.39,4.2,5.26,4.92,4.5,5.09,4.69,4.54,5.24,4.15,5.17,4.35,3.6,2.63,2.48
720,30,Southern Slopes (mainland),10000,5.15,5.14,5.64,2.88,2.55,3.72,1.54,2.56,3.98,3.86,2.72,2.61,4.37,5.1,5.61,5.76,4.87,4.51,3.82,3.49,3.89,4.44,8.07,3.72
720,30,Southern Slopes (mainland),10000,2.61,3.55,4.25,3.38,3.86,3.66,3.73,3.98,3.68,4.4,4.68,5.29,6.32,6.7,5.44,4.25,3.81,4.21,4.17,4.62,4.3,3.62,2.96,2.53
720,30,Southern Slopes (mainland),20000,2.51,2.01,2.43,2.64,3.11,2.85,2.9,3.7,3.59,2.39,3.03,3.88,3.14,3.85,4.5,5.55,6.22,6.93,6.11,5.82,7.58,4.8,6.82,3.64
720,30,Southern Slopes (mainland),20000,4.06,2.72,2.41,2.8,2.51,4.64,6.75,5.53,5.28,4.94,5.06,4.67,4.48,4.53,3.85,4.71,4.03,3.7,3.84,4.24,4.24,3.7,3.73,3.58
720,30,Southern Slopes (mainland),20000,2.48,2.54,2.52,2.62,2.97,3.27,3.83,3.69,3.7,3.83,4.2,3.81,3.61,3.38,3.95,3.5,5.06,7.51,6.93,6.6,5.9,5.55,5.23,3.32
720,30,Southern Slopes (mainland),20000,3.22,3.55,2.99,2.55,3.1,3.42,4.2,5.88,5.96,5.67,5.46,4.85,4.36,3.73,3.66,3.65,4.19,6.79,4.73,4.2,3.84,2.67,3.18,4.15
720,30,Southern Slopes (mainland),20000,1.32,1.18,0.96,1.19,1.44,1.5,1.85,1.99,2.5,2.85,3.13,3.71,6.62,6,7.56,7.66,7.58,5.32,5.5,5.25,5.45,7.03,6.89,5.52
720,30,Southern Slopes (mainland),20000,6.02,5.6,3.25,4.39,3.71,4.88,4.46,5.87,5.01,4.99,4.36,6.78,5.21,3.81,3.48,2.79,2.37,4.73,4.07,2.95,2.23,2.69,3.75,2.6
720,30,Southern Slopes (mainland),20000,4.76,4.75,5.65,4.16,6.07,13.18,4.75,5.19,6.15,2.68,3.54,3.12,3.18,3.98,3.86,2.94,3.71,2.94,2.98,2.65,2.06,2.42,2.33,2.95
720,30,Southern Slopes (mainland),20000,3.23,3.13,3.23,3.66,4.53,4.38,5.15,4.83,5.38,7.44,5.15,6.54,5.28,5.55,4.96,4.51,4.61,4.28,3.11,2.29,1.55,3.08,2.17,1.96
720,30,Southern Slopes (mainland),20000,7.44,5.41,6.59,3.12,2.9,4.64,2.29,3.37,4.15,3.59,2.72,3.58,4.25,4.49,5.29,5.22,3.51,3.71,3.66,4.18,2.98,3.58,6.73,2.6
720,30,Southern Slopes (mainland),20000,3.36,4.06,3.83,3.81,4.55,4.06,4.52,5.23,5.3,5.51,4.77,4.93,4.29,4.49,4.37,4.49,4.83,4.24,3.73,3.48,3.14,2.41,3.3,3.3
720,30,Southern Slopes (mainland),40000,2.68,2.2,2.25,2.57,2.91,2.59,2.79,3.13,3.31,2.94,3.54,4.51,3.83,5.19,5.78,6.25,6.73,7.37,5.63,4.81,5.85,3.87,5.85,3.42
720,30,Southern Slopes (mainland),40000,3.9,2.71,2.4,3.18,2.91,4.16,6,5.63,5.24,4.77,5.06,4.88,5.2,4.96,3.94,4.64,4.04,3.94,4.04,4.11,3.83,3.54,3.51,3.41
720,30,Southern Slopes (mainland),40000,3.34,3.29,3.14,2.7,3.02,4,4.42,4.17,3.97,4.87,5.16,4.65,4.2,4.18,4.43,4.07,4.52,5.95,5.3,5.13,4.53,4.18,3.7,3.08
720,30,Southern Slopes (mainland),40000,0.32,0.63,0.84,0.98,1.66,2.91,3.66,1.7,5.26,2.48,3.01,2.19,6.3,12.34,9.76,8.1,8.21,6.61,5.4,6.82,4.48,3.66,1.64,1.04
720,30,Southern Slopes (mainland),40000,2.3,2.18,3.36,4.02,4.21,3.6,3.64,3.95,3.27,2.92,3.9,3.64,4.21,5.33,5.79,5.98,5.58,4.93,4.46,3.79,3.76,3.69,4.32,7.17
720,30,Southern Slopes (mainland),40000,1.22,1.47,1.68,2.21,2.65,3.25,5.2,4.57,6.5,6.57,6.95,5.34,5.94,5.97,6.13,8.32,9.33,7.17,3.18,1.35,1.3,0.89,0.67,2.14
720,30,Southern Slopes (mainland),40000,2.31,1.57,3.14,4.14,2.8,4.74,1.29,0.63,1.31,2.37,0.37,0.83,3.49,2.14,6.46,9.69,9.83,10.11,7.69,6.23,7.06,4.74,3.46,3.6
720,30,Southern Slopes (mainland),40000,2.83,3.24,3.17,4.6,7.01,6.28,6.45,8.5,5.74,7.16,7.96,6,5.15,3.32,2.83,3.45,3.32,2.31,0.62,0.67,4.1,1.6,2.11,1.58
720,30,Southern Slopes (mainland),40000,2.58,2.05,2.47,2.49,1.88,2.41,2.91,3.25,3.59,5.43,5.49,5.3,5.32,4.67,3.59,5.28,6.36,7.16,6.12,5.43,5.32,4.29,3.91,2.7
720,30,Southern Slopes (mainland),40000,3.02,3.16,3.98,3.18,3.96,3.83,4.09,6.83,4.53,2.57,3.86,4.19,6.17,5.6,6.4,6.36,5.25,7.06,4.59,3.64,2.59,2.02,1.6,1.52
1080,60,Southern Slopes (mainland),100,5.02,5.33,5.42,7.16,4.31,3.65,7.4,4.29,3.46,3.26,4.86,7.51,7.52,4.42,5.81,7.06,5.63,7.89
1080,60,Southern Slopes (mainland),100,5.58,5.89,5.43,5.59,2.34,3.71,4.92,4.1,3.07,3.17,5.06,4.79,7.01,8.86,10.04,6.37,7.14,6.93
1080,60,Southern Slopes (mainland),100,1.65,4.21,2.09,2.56,2.01,3.22,3.54,5.02,3.94,3.39,4.62,5.18,8.36,12.84,12.77,9.03,7.77,7.8
1080,60,Southern Slopes (mainland),100,3.37,4.84,3.88,5.27,6.63,7.31,5.9,6.44,6.3,6,5.81,5.54,7.15,8.45,6.88,5.9,1.84,2.49
1080,60,Southern Slopes (mainland),100,4.2,6.75,1.59,4.5,5.02,4.61,6.88,5.69,3.73,2.53,4.28,5.28,4.26,4.38,8.2,10.57,3.46,14.07
1080,60,Southern Slopes (mainland),100,1.82,1.66,6.04,8.36,4.65,3.4,3.78,8.01,8.71,8.99,9.75,5.77,14.12,3.13,1.81,3.35,2.97,3.68
1080,60,Southern Slopes (mainland),100,7.28,5.14,2.99,5.08,5.44,8.86,5.69,4.82,5.68,3.68,5.43,5.44,3.77,5.58,10.26,3.87,3.58,7.41
1080,60,Southern Slopes (mainland),100,3.57,3.25,1.83,1.26,5.17,10.15,10.92,12.57,9.91,9.88,9.22,4.89,2.49,3.37,2.6,3.87,3.45,1.6
1080,60,Southern Slopes (mainland),100,2.88,2.31,1.82,6.29,5.59,7.22,7.94,10.76,10.35,8.19,6.54,6.18,5.81,5.88,4.06,3.52,2.72,1.94
1080,60,Southern Slopes (mainland),100,4.86,2.1,2.69,1.98,2.37,3.28,3.52,4.95,4.72,4.3,8.78,8.4,7.85,10.42,5.94,6.09,10.69,7.06
1080,60,Southern Slopes (mainland),200,5.14,5.42,5.9,7.06,4.77,4.34,6.92,4.32,3.72,3.08,4.6,7.21,7.52,4.65,5.57,6.44,5.59,7.75
1080,60,Southern Slopes (mainland),200,2.62,3.31,2.38,2.19,2.38,3.19,4.45,4.82,3.6,3.27,5.5,5.87,9.37,15.58,9.84,7.43,12.06,2.14
1080,60,Southern Slopes (mainland),200,5.78,5.98,5.58,5.46,2.51,3.58,4.91,4.5,3.16,3.2,5.03,4.85,6.9,8.43,9.58,6.54,7.06,6.95
1080,60,Southern Slopes (mainland),200,1.89,1.02,1.19,2.48,4.41,4.54,5.11,5.38,7.14,2.77,6.31,4.31,5.79,11.19,18.46,12.36,3.28,2.37
1080,60,Southern Slopes (mainland),200,5.8,3.35,2.23,6.56,4.21,6.84,4.87,5,2.28,3.44,4.27,6.99,4.4,6.49,9.69,5.97,7.05,10.56
1080,60,Southern Slopes (mainland),200,3.65,5.13,3.86,5.16,6.65,6.97,5.31,6.45,6.5,5.24,5.75,5.48,7.41,8.92,6.93,6,1.8,2.79
1080,60,Southern Slopes (mainland),200,4.2,6.04,8.06,8.25,8.43,8.26,7.01,6.78,5.68,3.49,6.33,6.06,1.54,1.62,3.74,5.49,4.86,4.16
1080,60,Southern Slopes (mainland),200,6.92,5.14,3.39,5.32,5.49,7.67,5.94,4.73,5.62,3.7,5.28,5.27,3.99,5.42,9.75,4.83,4.32,7.22
1080,60,Southern Slopes (mainland),200,3.65,3.27,1.85,1.29,5.12,10.12,10.74,12.56,9.93,9.94,9.29,4.97,2.59,3.4,2.63,3.87,3.28,1.5
