id,568314,568229,568317,568318,
###START_METADATA###
latitude,-34.444109,-34.398015,-34.351047,-34.358048,
longitude,150.818173,150.857178,150.882888,150.894627,
name,Mount Kembla,Mt Pleasant,Rixons Pass,Russell Vale,
###START_DATA###
2020-02-07 00:00,0.5,0.0,0.0,0.0,
2020-02-07 00:05,1.5,0.0,0.0,0.0,
2020-02-07 00:10,0.5,0.5,0.0,0.0,
2020-02-07 00:15,0.0,0.0,0.0,0.5,
2020-02-07 00:20,0.0,0.0,0.0,0.0,
2020-02-07 00:25,0.0,0.0,0.0,0.0,
2020-02-07 00:30,0.0,0.0,0.0,0.0,
2020-02-07 00:35,0.0,0.0,0.0,0.0,
2020-02-07 00:40,0.0,0.0,0.0,0.0,
2020-02-07 00:45,0.0,0.0,0.0,0.0,
2020-02-07 00:50,0.0,0.0,0.0,0.0,
2020-02-07 00:55,0.0,0.0,0.0,0.0,
2020-02-07 01:00,0.0,0.0,0.5,1.0,
2020-02-07 01:05,0.0,0.0,0.0,0.0,
2020-02-07 01:10,0.0,0.0,0.0,0.0,
2020-02-07 01:15,0.0,0.0,0.0,0.0,
2020-02-07 01:20,0.0,0.0,0.0,0.0,
2020-02-07 01:25,0.0,0.0,0.0,0.0,
2020-02-07 01:30,0.0,0.0,0.0,0.0,
2020-02-07 01:35,0.0,0.0,0.0,0.0,
2020-02-07 01:40,0.0,0.0,0.0,0.0,
2020-02-07 01:45,0.0,0.0,0.0,0.0,
2020-02-07 01:50,0.0,0.0,0.0,0.0,
2020-02-07 01:55,0.0,0.0,0.0,0.0,
2020-02-07 02:00,0.0,0.0,0.0,0.0,
2020-02-07 02:05,0.0,0.0,0.0,0.0,
2020-02-07 02:10,0.0,0.0,0.0,0.0,
2020-02-07 02:15,0.0,0.0,0.0,0.0,
2020-02-07 02:20,0.0,0.0,0.0,0.0,
2020-02-07 02:25,0.0,0.0,0.0,0.0,
2020-02-07 02:30,0.0,0.0,0.0,0.0,
2020-02-07 02:35,0.0,0.0,0.0,0.0,
2020-02-07 02:40,0.0,0.0,0.0,0.0,
2020-02-07 02:45,0.0,0.0,0.0,0.0,
2020-02-07 02:50,0.0,0.0,0.0,0.0,
2020-02-07 02:55,0.0,0.0,0.0,0.0,
2020-02-07 03:00,0.0,0.0,0.0,0.0,
2020-02-07 03:05,0.0,0.0,0.0,0.0,
2020-02-07 03:10,0.0,0.0,0.0,0.0,
2020-02-07 03:15,0.0,0.0,0.0,0.0,
2020-02-07 03:20,0.0,0.0,0.0,0.0,
2020-02-07 03:25,0.0,0.5,0.0,0.0,
2020-02-07 03:30,0.0,0.0,0.0,0.0,
2020-02-07 03:35,0.0,0.0,0.0,0.0,
2020-02-07 03:40,0.0,0.0,0.0,0.0,
2020-02-07 03:45,0.0,0.0,0.0,0.0,
2020-02-07 03:50,0.0,0.5,0.0,0.0,
2020-02-07 03:55,0.0,4.5,0.0,0.0,
2020-02-07 04:00,1.5,1.0,0.0,0.0,
2020-02-07 04:05,2.0,0.0,0.0,0.0,
2020-02-07 04:10,0.0,0.0,0.0,0.0,
2020-02-07 04:15,0.5,0.0,0.0,0.0,
2020-02-07 04:20,0.0,0.0,0.0,0.0,
2020-02-07 04:25,0.0,0.0,0.0,0.0,
2020-02-07 04:30,0.0,0.0,0.0,0.0,
2020-02-07 04:35,0.0,0.0,0.5,0.0,
2020-02-07 04:40,1.0,0.0,5.0,1.0,
2020-02-07 04:45,0.0,0.0,3.5,1.5,
2020-02-07 04:50,0.0,0.0,1.5,0.5,
2020-02-07 04:55,0.5,0.5,1.0,0.5,
2020-02-07 05:00,0.0,0.5,0.5,0.0,
2020-02-07 05:05,1.5,0.5,0.0,0.0,
2020-02-07 05:10,0.0,0.0,0.0,0.0,
2020-02-07 05:15,0.5,0.0,0.0,0.0,
2020-02-07 05:20,0.0,0.0,0.0,0.5,
2020-02-07 05:25,0.0,0.0,0.0,0.0,
2020-02-07 05:30,0.0,0.0,0.0,0.0,
2020-02-07 05:35,0.0,0.0,0.0,0.0,
2020-02-07 05:40,0.0,0.0,0.5,0.0,
2020-02-07 05:45,0.0,0.5,0.0,0.5,
2020-02-07 05:50,0.0,0.0,0.0,0.0,
2020-02-07 05:55,0.0,0.0,0.0,0.0,
2020-02-07 06:00,0.0,0.0,0.0,0.0,
2020-02-07 06:05,0.0,0.0,0.0,0.0,
2020-02-07 06:10,0.0,0.0,0.5,1.5,
2020-02-07 06:15,0.0,0.0,3.5,2.5,
2020-02-07 06:20,0.0,1.5,0.0,0.5,
2020-02-07 06:25,0.5,0.5,1.0,1.0,
2020-02-07 06:30,0.0,0.0,0.5,0.5,
2020-02-07 06:35,0.5,0.5,0.5,2.5,
2020-02-07 06:40,1.5,0.0,4.5,5.5,
2020-02-07 06:45,0.0,2.5,0.5,0.5,
2020-02-07 06:50,0.5,0.5,0.0,0.5,
2020-02-07 06:55,1.0,0.5,0.5,0.0,
2020-02-07 07:00,0.5,0.0,0.0,0.0,
2020-02-07 07:05,1.0,0.5,0.0,0.5,
2020-02-07 07:10,1.5,0.0,0.5,0.5,
2020-02-07 07:15,0.5,0.5,0.0,0.5,
2020-02-07 07:20,0.5,0.5,0.5,0.0,
2020-02-07 07:25,1.0,0.5,0.5,0.5,
2020-02-07 07:30,1.5,0.0,0.0,0.0,
2020-02-07 07:35,0.5,0.5,0.5,0.5,
2020-02-07 07:40,0.5,0.0,0.5,0.0,
2020-02-07 07:45,0.5,0.0,0.0,0.5,
2020-02-07 07:50,0.0,0.5,0.0,0.5,
2020-02-07 07:55,0.0,0.0,0.5,0.0,
2020-02-07 08:00,0.5,0.0,0.5,0.5,
2020-02-07 08:05,0.0,0.5,0.0,0.0,
2020-02-07 08:10,0.0,0.5,0.0,0.0,
2020-02-07 08:15,0.0,0.0,0.5,0.0,
2020-02-07 08:20,0.5,0.0,0.0,0.5,
2020-02-07 08:25,0.5,0.0,0.5,0.0,
2020-02-07 08:30,0.5,0.5,0.0,0.5,
2020-02-07 08:35,0.0,0.0,0.0,0.0,
2020-02-07 08:40,0.0,0.0,1.5,1.0,
2020-02-07 08:45,1.0,0.5,0.5,0.5,
2020-02-07 08:50,2.5,0.0,0.5,0.5,
2020-02-07 08:55,1.5,1.0,0.5,0.5,
2020-02-07 09:00,1.5,1.0,0.5,0.0,
2020-02-07 09:05,2.5,0.5,0.0,0.5,
2020-02-07 09:10,0.5,0.0,0.0,0.0,
2020-02-07 09:15,0.0,0.0,0.0,0.0,
2020-02-07 09:20,0.5,0.5,0.5,0.5,
2020-02-07 09:25,0.0,0.0,0.0,0.0,
2020-02-07 09:30,0.0,0.0,0.0,0.0,
2020-02-07 09:35,0.0,0.0,0.0,0.0,
2020-02-07 09:40,0.5,0.5,0.5,0.0,
2020-02-07 09:45,0.0,0.0,0.0,0.5,
2020-02-07 09:50,0.0,0.0,0.0,0.0,
2020-02-07 09:55,0.5,0.5,0.5,0.0,
2020-02-07 10:00,0.0,0.0,0.0,0.0,
2020-02-07 10:05,0.0,0.0,0.0,0.5,
2020-02-07 10:10,0.0,0.0,0.0,0.0,
2020-02-07 10:15,0.5,0.5,0.0,0.0,
2020-02-07 10:20,0.0,0.0,0.0,0.0,
2020-02-07 10:25,0.5,0.0,0.5,0.5,
2020-02-07 10:30,0.5,0.5,0.0,0.5,
2020-02-07 10:35,0.0,0.0,0.5,0.0,
2020-02-07 10:40,0.0,0.0,0.0,0.0,
2020-02-07 10:45,0.5,0.0,0.5,0.0,
2020-02-07 10:50,0.0,1.0,0.0,0.0,
2020-02-07 10:55,0.0,0.0,0.0,0.0,
2020-02-07 11:00,0.5,0.0,0.0,0.0,
2020-02-07 11:05,0.0,0.0,0.0,0.0,
2020-02-07 11:10,0.0,0.0,0.5,0.0,
2020-02-07 11:15,0.0,0.0,0.0,0.0,
2020-02-07 11:20,0.0,0.0,0.0,0.5,
2020-02-07 11:25,0.0,0.5,1.0,0.0,
2020-02-07 11:30,0.0,0.0,0.5,0.5,
2020-02-07 11:35,0.0,0.0,0.5,0.5,
2020-02-07 11:40,0.0,0.0,0.5,0.0,
2020-02-07 11:45,0.0,0.0,0.0,0.0,
2020-02-07 11:50,0.0,0.5,0.0,0.0,
2020-02-07 11:55,0.0,0.0,0.0,0.5,
2020-02-07 12:00,0.5,0.5,1.5,1.0,
2020-02-07 12:05,0.0,0.0,0.5,0.5,
2020-02-07 12:10,0.5,0.0,0.5,0.0,
2020-02-07 12:15,0.0,0.5,0.0,0.0,
2020-02-07 12:20,0.0,0.5,0.0,0.0,
2020-02-07 12:25,0.0,0.0,0.0,0.0,
2020-02-07 12:30,0.0,0.0,0.0,0.5,
2020-02-07 12:35,0.0,0.5,0.5,0.0,
2020-02-07 12:40,0.5,1.0,0.0,0.0,
2020-02-07 12:45,0.5,0.5,0.5,0.5,
2020-02-07 12:50,0.5,0.5,0.5,0.5,
2020-02-07 12:55,0.0,0.0,0.0,0.0,
2020-02-07 13:00,0.0,0.5,0.5,0.0,
2020-02-07 13:05,0.0,0.5,0.0,0.0,
2020-02-07 13:10,0.5,0.0,0.0,0.5,
2020-02-07 13:15,0.0,0.0,0.5,0.0,
2020-02-07 13:20,0.0,0.5,0.5,0.5,
2020-02-07 13:25,0.0,0.0,0.0,0.5,
2020-02-07 13:30,0.0,0.5,0.5,0.5,
2020-02-07 13:35,0.5,0.0,0.5,0.0,
2020-02-07 13:40,0.0,0.0,0.0,0.5,
2020-02-07 13:45,0.5,0.5,0.5,0.0,
2020-02-07 13:50,0.0,0.0,0.0,0.0,
