datetime,sub_catch0,sub_catch1,sub_catch2,sub_catch3,sub_catch4,sub_catch5,sub_catch6,sub_catch7,sub_catch8,sub_catch9,sub_catch10,sub_catch11,sub_catch12,sub_catch13,sub_catch14,sub_catch15,sub_catch16,sub_catch17,sub_catch18,sub_catch19,sub_catch20,sub_catch21,sub_catch22,sub_catch23,sub_catch24,sub_catch25,sub_catch26,sub_catch27,sub_catch28,sub_catch29,sub_catch30,sub_catch31,sub_catch32,sub_catch33,sub_catch34,sub_catch35,sub_catch36,sub_catch37,sub_catch38,sub_catch39,sub_catch40,sub_catch41,sub_catch42,sub_catch43,sub_catch44,sub_catch45,sub_catch46
2020-02-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07 00:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07 00:10:00,0.03201716985709214,0.00680514437768327,0.0130383797235406,0.01467367771753893,0.01681763961639178,0.05013227481183196,0.01550393757542842,0.01288231958168079,0.01044515597967067,0.03201389983966739,0.01706885412000363,0.01618595951223583,0.0188381261970782,0.0121196456382873,0.01169961920545414,0.0200982827537438,0.01647427613914126,0.01367582487879736,0.0147439708679412,0.01350316274289787,0.0119145152668888,0.00799681140626648,0.02898132101014722,0.01597576474402204,0.00970186132017869,0.00957716607442867,0.01590938980871481,0.00577899417898558,0.01685739144364216,0.01294596014186139,0.0036844169430862,0.01451182522088144,0.01010520228090412,0.00527168299827464,0.01280973933097678,0.0102557783253098,0.02234549511424331,0.00921957594627697,0.01187917067798365,0.01108892670119049,0.00971118545720716,0.00649757095872896,0.00607017307105576,0.01421132666010673,0.00729389487014936,0.00483385304322669,0.0083979168034883
2020-02-07 00:15:00,0.07896653415499671,0.01795568510634129,0.04475447386863324,0.03972747694092069,0.05580129407713848,0.13633690849563446,0.04191343929174405,0.0383484073989089,0.02990476812299109,0.09445290271942784,0.04432061795430556,0.04044641454885281,0.0537039592562514,0.03227440600624634,0.03207127432661705,0.04976946693549046,0.04462822991520254,0.03604602649429805,0.04073526598822128,0.0370897316444752,0.03323386916534457,0.0257363940928811,0.07867582822414962,0.0330405734845008,0.02480330215084635,0.02986155432276384,0.05358826449761369,0.01609468909494381,0.03843256702477367,0.03335449104608783,0.0085621389853937,0.03321928420621542,0.02670592466232812,0.01417627731689492,0.03498009537579638,0.02854869673178702,0.06329917326736167,0.02718702559613847,0.02628209711134614,0.02624021499741056,0.02097202457139327,0.0132360405755106,0.01670444480127174,0.03781857927976989,0.01835428898760508,0.01148928305120525,0.02509259441401249
2020-02-07 00:20:00,0.13576069711179906,0.03333519926925004,0.09192261519795433,0.07881599146273896,0.0969518426616792,0.22206090822366198,0.08719870006325255,0.06843478205186924,0.05604526896263562,0.15267409425895934,0.09088510129918671,0.07407025276908706,0.09858004753019328,0.05966515048210035,0.05124176985483964,0.08611916935865513,0.07765792522610787,0.06808820722795776,0.07611702203263887,0.07872310865078508,0.0602968115591379,0.06752494226823831,0.1473528745365047,0.05823775255335718,0.04927334345453546,0.04595961751685209,0.13844234921323587,0.03091437849399156,0.06821817926033386,0.07246235928340625,0.01566673405508106,0.05133524601117158,0.05155790094594834,0.02889712787198504,0.05376318798519952,0.04501837804348423,0.13173109042951048,0.05155288649373125,0.04253375805575371,0.03793740549442199,0.03020272444104139,0.01903386753448546,0.03556053651396673,0.0776466892981851,0.03567888552544757,0.02236623216317897,0.0659713615571447
2020-02-07 00:25:00,0.16090041316031592,0.04064781032999228,0.12183540721597569,0.1027253217020777,0.12745595855412872,0.2981235628164787,0.1114414069455853,0.0908234405791569,0.07496625263466195,0.17204712442397577,0.11922435240566268,0.10123858193465232,0.1368120707734681,0.08213273001831217,0.05545083467499246,0.11562047124862292,0.1098898897752688,0.09993688211732524,0.10904345215058017,0.12310984812782408,0.0818346484540074,0.1208429314517205,0.2106203772042217,0.08346041782319591,0.07798618830228655,0.05432578257102329,0.23086346465680282,0.05699503535961496,0.115016491646553,0.13020207388066737,0.02121727332480341,0.06095902059565443,0.0710699051071572,0.0405485246716142,0.06563572615856818,0.05554991391538876,0.20558401552015781,0.07898415368384806,0.06153312308060511,0.04575498853936659,0.04055562356115186,0.02249578714534485,0.06177554776590198,0.10316274638409957,0.0568012380244424,0.04068572785886608,0.10901185164497974
2020-02-07 00:30:00,0.19630406550966442,0.05248418675947671,0.1628166719735261,0.13389441729499885,0.16401556163388378,0.38189449947624793,0.14592215346598786,0.11044191939632303,0.10103694777015292,0.19119360879542147,0.15254849488919095,0.12621221929768084,0.18012697244563838,0.10116302390223084,0.06436561707148568,0.14412310935419087,0.13942888827489594,0.13124895218156307,0.14074808399996758,0.16388842540069853,0.10262065260519923,0.16500186960419794,0.26178474735928425,0.10531684382622512,0.100649757635843,0.06217325925269027,0.30615026849119337,0.08019577395599359,0.15823478451511583,0.18712157545968885,0.02868179623899725,0.07764188999060279,0.08980149441188938,0.05466049851941004,0.07791638403481135,0.0648317913801871,0.2756315321365747,0.10663061157424736,0.0805554170754465,0.05454601104196517,0.0487836250546091,0.02782072797997368,0.0808604999910479,0.13393460595785736,0.08226009158503231,0.05534813233413742,0.1439795412910445
2020-02-07 00:35:00,0.2310077724632418,0.06242750287600358,0.19275374843172918,0.16391539960792267,0.2071781293980174,0.4920547156972273,0.18014779366525657,0.15796636799288377,0.13774730211418965,0.20570044520762912,0.18381075327031046,0.15122908855719344,0.2569734101357621,0.14254806865106537,0.07079840857674785,0.17414637481520756,0.18385755798322953,0.177524748519688,0.17638114904961144,0.21216175770126913,0.1269924048189257,0.2110545248210732,0.34000978111976843,0.1331105647901476,0.12614371157313004,0.07001086259047766,0.3735191152231636,0.11062197280284318,0.20723482763171147,0.2395393243387965,0.033886812405179,0.0940410443559088,0.11578549090894759,0.07976849797514741,0.10448648511706835,0.08824424619527453,0.35124320375267387,0.14919419443920137,0.10469575699168944,0.06436645426236733,0.06516412431386602,0.03396520775609178,0.10341662819425779,0.17702086412706558,0.10531922544526341,0.06675058471114184,0.17745358045514353
2020-02-07 00:40:00,0.3595777715616205,0.07634242137937944,0.21016754335914406,0.20153193591381585,0.22726449882610505,0.5603953890320224,0.19765709055270464,0.1782766787911493,0.15156420385402658,0.3203488470135964,0.22246879703746303,0.17745414925333033,0.290584683846401,0.1727996683843503,0.11198986375269819,0.2124715830875396,0.20878415762602753,0.21431762614535022,0.21123404578977018,0.26378788348982507,0.14492946303806412,0.24434609636926358,0.41075514240807554,0.15676509313384848,0.155069587503292,0.08787634957565381,0.4235357416359924,0.1351787685939715,0.2427001035397219,0.2810833323501157,0.03692549521782214,0.1286964540126708,0.1309160408467286,0.08773807303980911,0.11043861867949573,0.09287802517110438,0.42690722177199225,0.19493701989029316,0.12270382904346787,0.08601687101686582,0.07536581363703808,0.04483611589288776,0.13150426623935338,0.19526570094943904,0.12512864352704545,0.07283373943413521,0.21057394608883553
2020-02-07 00:45:00,0.5313024454250183,0.09772231094651142,0.2335658885233479,0.24230488982175805,0.23101647831361116,0.5817246461843925,0.21765917896137935,0.1826279429843679,0.16060706549010142,0.43934378201315905,0.2665585156854017,0.19323159395510392,0.31002939723923706,0.18549303674762196,0.13837330790363617,0.22696949802590188,0.21406237914769324,0.23250255598472785,0.21808798860076375,0.28008337311571124,0.14648687688378428,0.257782971387995,0.4489692945138906,0.1661991450836229,0.15546815459217578,0.09894501029005112,0.45439851666512754,0.14485055648896425,0.2579120970806819,0.2953511371993581,0.03670865424945589,0.1399194945411596,0.14343991810399354,0.0971471845320857,0.10489934046364228,0.08676895665797492,0.5019049529474938,0.22297118064685317,0.13631080220856887,0.09210911136349631,0.08196887318018989,0.04571116330487217,0.133995176555106,0.2150420183364404,0.1346922694406979,0.07260893977190998,0.22017046035865007
