#####START_HYDROGRAPHS_Sub1        ::1-Historic-Historic-Historic(REC)
380.000,3.140,3.140,0.000,0.000,2.691,0.000,2.691,2.691
385.000,3.230,3.230,0.000,0.000,2.642,0.000,2.642,2.642
390.000,2.230,2.230,0.000,0.000,2.565,0.000,2.565,2.565
395.000,0.680,0.680,0.000,0.000,2.447,0.000,2.447,2.447
400.000,0.130,0.130,0.000,0.000,2.318,0.000,2.318,2.318
405.000,0.250,0.250,0.000,0.000,2.202,0.000,2.202,2.202
410.000,0.460,0.460,0.000,0.000,2.100,0.000,2.100,2.100
415.000,0.680,0.680,0.000,0.000,2.011,0.000,2.011,2.011
420.000,0.760,0.760,0.000,0.000,1.929,0.000,1.929,1.929
425.000,1.220,1.220,0.000,0.000,1.865,0.000,1.865,1.865
430.000,2.290,2.290,0.000,0.000,1.835,0.000,1.835,1.835
435.000,3.080,3.080,0.000,0.000,1.829,0.000,1.829,1.829
440.000,2.530,2.530,0.000,0.000,1.808,0.000,1.808,1.808
445.000,1.340,1.340,0.000,0.000,1.754,0.000,1.754,1.754
450.000,0.340,0.340,0.000,0.000,1.676,0.000,1.676,1.676
455.000,0.550,0.550,0.000,0.000,1.609,0.000,1.609,1.609
460.000,0.020,0.020,0.000,0.000,1.531,0.000,1.531,1.531
465.000,0.020,0.020,0.000,0.000,1.457,0.000,1.457,1.457
470.000,0.000,0.000,0.000,0.000,1.388,0.000,1.388,1.388
475.000,0.000,0.000,0.000,0.000,1.322,0.000,1.322,1.322
480.000,0.000,0.000,0.000,0.000,1.261,0.000,1.261,1.261
485.000,0.000,0.000,0.000,0.000,1.202,0.000,1.202,1.202
490.000,0.000,0.000,0.000,0.000,1.147,0.000,1.147,1.147
495.000,0.040,0.040,0.000,0.000,1.096,0.000,1.096,1.096
500.000,0.540,0.540,0.000,0.000,1.061,0.000,1.061,1.061
505.000,0.420,0.420,0.000,0.000,1.024,0.000,1.024,1.024
510.000,0.140,0.140,0.000,0.000,0.982,0.000,0.982,0.982
515.000,0.000,0.000,0.000,0.000,0.939,0.000,0.939,0.939
520.000,0.000,0.000,0.000,0.000,0.899,0.000,0.899,0.899
525.000,0.000,0.000,0.000,0.000,0.860,0.000,0.860,0.860
530.000,0.000,0.000,0.000,0.000,0.824,0.000,0.824,0.824
535.000,0.000,0.000,0.000,0.000,0.789,0.000,0.789,0.789
540.000,0.000,0.000,0.000,0.000,0.756,0.000,0.756,0.756
545.000,0.000,0.000,0.000,0.000,0.725,0.000,0.725,0.725
550.000,0.000,0.000,0.000,0.000,0.695,0.000,0.695,0.695
555.000,0.000,0.000,0.000,0.000,0.667,0.000,0.667,0.667
560.000,0.000,0.000,0.000,0.000,0.641,0.000,0.641,0.641
565.000,0.000,0.000,0.000,0.000,0.615,0.000,0.615,0.615
570.000,0.000,0.000,0.000,0.000,0.591,0.000,0.591,0.591
575.000,0.000,0.000,0.000,0.000,0.568,0.000,0.568,0.568
580.000,0.080,0.080,0.000,0.000,0.548,0.000,0.548,0.548
585.000,0.000,0.000,0.000,0.000,0.527,0.000,0.527,0.527
590.000,0.000,0.000,0.000,0.000,0.507,0.000,0.507,0.507
595.000,0.000,0.000,0.000,0.000,0.488,0.000,0.488,0.488
600.000,0.000,0.000,0.000,0.000,0.469,0.000,0.469,0.469
605.000,0.000,0.000,0.000,0.000,0.452,0.000,0.452,0.452
610.000,0.000,0.000,0.000,0.000,0.435,0.000,0.435,0.435
615.000,0.000,0.000,0.000,0.000,0.420,0.000,0.420,0.420
620.000,0.000,0.000,0.000,0.000,0.404,0.000,0.404,0.404
625.000,0.080,0.080,0.000,0.000,0.392,0.000,0.392,0.392
630.000,0.370,0.370,0.000,0.000,0.385,0.000,0.385,0.385
635.000,0.580,0.580,0.000,0.000,0.383,0.000,0.383,0.383
640.000,1.390,1.390,0.000,0.000,0.397,0.000,0.397,0.397
645.000,0.540,0.540,0.000,0.000,0.393,0.000,0.393,0.393
650.000,0.000,0.000,0.000,0.000,0.379,0.000,0.379,0.379
655.000,0.000,0.000,0.000,0.000,0.366,0.000,0.366,0.366
660.000,0.000,0.000,0.000,0.000,0.353,0.000,0.353,0.353
665.000,0.000,0.000,0.000,0.000,0.341,0.000,0.341,0.341
670.000,0.000,0.000,0.000,0.000,0.329,0.000,0.329,0.329
675.000,0.000,0.000,0.000,0.000,0.318,0.000,0.318,0.318
680.000,0.000,0.000,0.000,0.000,0.307,0.000,0.307,0.307
685.000,0.000,0.000,0.000,0.000,0.297,0.000,0.297,0.297
690.000,0.000,0.000,0.000,0.000,0.287,0.000,0.287,0.287
695.000,0.000,0.000,0.000,0.000,0.277,0.000,0.277,0.277
700.000,0.000,0.000,0.000,0.000,0.268,0.000,0.268,0.268
705.000,0.000,0.000,0.000,0.000,0.259,0.000,0.259,0.259
710.000,0.000,0.000,0.000,0.000,0.251,0.000,0.251,0.251
715.000,0.000,0.000,0.000,0.000,0.243,0.000,0.243,0.243
720.000,0.000,0.000,0.000,0.000,0.235,0.000,0.235,0.235
725.000,0.000,0.000,0.000,0.000,0.228,0.000,0.228,0.228
730.000,0.140,0.140,0.000,0.000,0.223,0.000,0.223,0.223
735.000,0.660,0.660,0.000,0.000,0.228,0.000,0.228,0.228
740.000,0.290,0.290,0.000,0.000,0.226,0.000,0.226,0.226
745.000,0.000,0.000,0.000,0.000,0.218,0.000,0.218,0.218
750.000,0.000,0.000,0.000,0.000,0.212,0.000,0.212,0.212
755.000,0.000,0.000,0.000,0.000,0.205,0.000,0.205,0.205
760.000,0.000,0.000,0.000,0.000,0.199,0.000,0.199,0.199
765.000,0.000,0.000,0.000,0.000,0.193,0.000,0.193,0.193
770.000,0.000,0.000,0.000,0.000,0.187,0.000,0.187,0.187
775.000,0.000,0.000,0.000,0.000,0.181,0.000,0.181,0.181
780.000,0.000,0.000,0.000,0.000,0.176,0.000,0.176,0.176
785.000,0.000,0.000,0.000,0.000,0.171,0.000,0.171,0.171
790.000,0.000,0.000,0.000,0.000,0.166,0.000,0.166,0.166
