datetime,sub_catch0,sub_catch1,sub_catch2,sub_catch3,sub_catch4,sub_catch5,sub_catch6,sub_catch7,sub_catch8,sub_catch9,sub_catch10,sub_catch11,sub_catch12,sub_catch13,sub_catch14,sub_catch15,sub_catch16,sub_catch17,sub_catch18,sub_catch19,sub_catch20,sub_catch21,sub_catch22,sub_catch23,sub_catch24,sub_catch25,sub_catch26,sub_catch27,sub_catch28,sub_catch29,sub_catch30,sub_catch31,sub_catch32,sub_catch33,sub_catch34,sub_catch35,sub_catch36,sub_catch37,sub_catch38,sub_catch39,sub_catch40,sub_catch41,sub_catch42,sub_catch43,sub_catch44,sub_catch45,sub_catch46
1998-08-18 19:10:00,37092.00698370155,2338.2662785675993,23300.6862189748,17869.593103108207,4551.233826237704,32244.36487451011,17517.10248778182,2996.4864475794584,10748.91064526283,22735.315137105965,15335.83242060704,7577.6213245982835,36230.40879123894,14004.681299282853,3342.282270902378,9000.380553803576,3625.4911645586435,8435.423858687147,10156.89639566082,17227.906750051647,2822.34857498855,21714.28859054022,67374.47792945262,10830.100035938349,4305.772141233029,5085.09830950185,51564.23504878484,7200.704063691672,20129.280530297914,27989.84690263847,246.8809639131499,5474.7555319052935,4704.698479091301,2044.3703697243543,839.3314811007167,535.7526956440956,70800.11179772796,5715.924635667108,12490.818877845402,3768.3042624919512,7765.863744685481,643.8495032721751,3835.3744258364745,12062.53546135999,8145.778100482283,925.758183371611,14803.566665439117
1998-08-18 19:15:00,36014.97040948954,2176.7216312514206,23090.010203798516,17726.415192549437,4206.33090755459,31140.048411120806,17385.056281347184,2852.91694558364,10695.924223341699,21993.33249067561,15329.058700801033,7696.34890032087,36209.09470269721,14028.756262826042,3253.233173164019,9159.671502502359,3603.424703709885,8504.203523447615,10290.973357938637,17417.518407808195,2884.8652334367916,22150.020371621828,68160.07187350838,10979.700239079853,4375.649985311579,5181.663520718872,52710.20265494106,7286.104554631404,20431.371560940253,28489.898571897276,259.6347318060845,5578.920045128378,4698.134557160658,2019.7082078468204,744.1281624841416,468.24622254930296,71853.71575152891,5704.919202631658,12661.544201448814,3845.856866186711,7863.806636089241,667.1606252126735,3873.740160349318,11946.363119071464,8244.452929936037,955.1232028708256,15059.666454141916
1998-08-18 19:20:00,35014.02757403562,2051.9454035919666,23177.86644670257,17628.337041087692,4139.66193206596,30720.12651935008,17456.633217105842,2810.4779514922047,10741.783246332589,21296.71499298742,15246.049536300245,7618.562642322599,36391.84204364734,14112.350494966038,3128.678400319325,9055.222323544249,3550.968873497908,8444.0733702537,10212.298212392096,17381.01195893997,2837.0400459947873,22329.98875623626,68709.68440271037,10887.293883100947,4313.217383826788,5108.025487485325,53319.71587954091,7292.259323953242,20389.194926255495,28592.7233269758,253.1386736402829,5502.244412836766,4676.837837862908,2016.7650136990892,730.6850109843054,459.8776056503428,72589.57735038307,5677.889900696509,12616.538641537103,3786.6953506029195,7796.213923567034,652.6085595211716,3833.7226276964307,11977.010525632177,8239.380238425012,935.4206437383249,15131.06686898583
1998-08-18 19:25:00,33154.35377821569,1835.986318131655,22892.521559733646,17198.485181090302,3834.7062183484636,29556.08867720071,17309.618396788097,2669.419769922876,10678.293962058558,20074.585594204964,15159.648304392256,7861.235867071197,36323.3189143465,14108.910061690869,3039.6848872009055,9451.799680741886,3626.536464116097,8654.504488871155,10545.201086602869,17768.723224802397,2997.0998665561474,22851.70671362535,69188.85048008186,11262.010247527138,4508.8369036740405,5356.948577249662,54077.55601181981,7450.004105760083,20986.1534165398,29403.638611019123,279.5067837366188,5768.764822367049,4731.437566546537,2011.9758832113785,651.1669163768705,404.5154723167761,73229.10434086325,5730.105514221103,12974.032918078465,3986.160552272477,8051.409851946672,706.1911854868163,3951.897751162746,11853.53373458708,8431.673865188428,1005.3774373860308,15472.536964728268
1998-08-18 19:30:00,32351.43231302447,1744.4800275859022,22595.122799794313,16879.12611471887,3558.599278292675,28428.61842498786,17150.689500479293,2530.842199755462,10606.523666378751,19515.784940900525,14797.39095453608,7565.247694208528,36157.137510926805,14082.815407697159,2896.7813962962496,9067.37064521485,3429.3642132869863,8465.931296249748,10245.232934758465,17502.528409554838,2830.8096725183436,22830.75017106663,69437.61549725133,10916.965232980296,4306.719049594735,5101.991421706171,54636.651851345065,7374.661546180881,20582.766398008956,29083.29200115371,251.69823871248934,5499.365488533531,4637.256864470219,1992.1029407114775,582.6998504829107,357.64860743554834,73739.655875406,5651.284647286913,12703.981913360154,3780.7340390177405,7812.025829697081,650.1258850808263,3831.927144592537,11703.04266865176,8319.13154735298,932.1519375603451,15379.755820274955
1998-08-18 19:35:00,30673.292051520726,1569.5705678620993,22254.754292174894,16385.975321547507,3308.028423277336,27338.72653248401,16976.476970283577,2396.481575855497,10526.329323419446,18388.487323942765,14357.47704386846,7287.480013171144,35939.63115135025,14035.949296449917,2694.338731961469,8729.61125225412,3258.7214632436703,8262.748005590733,9960.139426314854,17213.1619140423,2691.3769220095687,22770.23619461314,69508.90472966073,10594.062453568862,4126.843978374891,4881.9306745615895,55082.37165675462,7284.061065863236,20188.31960401328,28753.103630129845,231.7829307410887,5266.995203392871,4531.141362340153,1962.4561908132098,523.4315152142076,317.7081369434259,74115.84957010396,5548.92974387064,12439.833644265513,3606.2479647027994,7584.048962405264,606.866725168483,3715.066291018178,11520.265531430665,8193.60230859041,874.3084494941886,15269.758456623811
1998-08-18 19:40:00,29107.315555088895,1417.0873011134418,21874.453369429328,15859.829037786589,3080.1260086876373,26286.963913092965,16784.700436808846,2267.434584602124,10437.23868073801,17332.47939407042,13807.604040299626,6861.147079749288,35644.08092090458,13965.576160198822,2470.2854690520267,8187.188506957162,3022.639450823144,7920.344664067643,9487.60549911041,16690.80306848402,2473.2503039579574,22494.941809782675,69336.12228135757,10062.991647225936,3842.104036705223,4534.826098959219,55327.04046362051,7105.415552176848,19482.16733062033,28051.155605007887,201.42313447661593,4898.900421201008,4365.404682430568,1916.9546352263515,471.870355370536,283.46107607500994,74332.61534758411,5381.679662490173,11980.039102421684,3331.9648627585434,7209.637813471009,540.3201961507384,3525.4498134577293,11296.761349371316,7959.769784445803,785.0130968328144,15000.37165625532
1998-08-18 19:45:00,27644.36688188176,1283.5568496685341,21457.517401242563,15315.497106111228,2872.4012734206162,25273.497313900963,16573.991316959873,2144.3420338822884,10338.697754615072,16370.45496511979,13370.38801394722,6641.386826843028,35309.60714130963,13875.727288672391,2324.570421437374,7954.171964397139,2905.3537897427796,7712.668926130467,9248.910561347442,16373.10977419404,2390.0839888841233,22361.900183514586,69034.50247659208,9801.87867293584,3715.9278875339696,4392.293866213982,55502.07734488678,6996.345451436881,19125.000575524977,27717.39860505092,195.21129444658658,4747.229507554921,4246.167454130705,1871.8159075108922,426.80603324198466,253.9291169669998,74405.9950024699,5247.926713310039,11739.849434676707,3223.437950189527,7018.817920339586,521.2900777224063,3423.6069124053197,11056.352707165326,7822.035428457668,757.0933041390542,14854.573761985988
1998-08-18 19:50:00,26276.184427931155,1166.1319519514427,21008.604986337763,14764.057793415195,2682.683853501076,24404.518203363543,16343.890214893769,2027.5226094076947,10230.244990737478,15479.349317802273,12934.951572669946,6438.1333722658765,34925.25053926614,13767.196394276198,2197.625063903069,7748.373673597631,2803.095130744595,7519.030554219248,9028.865484555601,16058.597931379158,2319.700274626122,22263.873907532234,68806.23551910196,9562.982289912365,3606.0004480763637,4268.838495769276,56013.40488894824,6888.812621397442,18782.49103256385,27381.66917368263,190.6382052794313,4615.524230094076,4131.661592744391,1827.6181693268977,387.24936834619683,228.32916774969777,74608.20742754977,5119.572409080465,11509.74014902461,3130.509945344774,6843.756036928114,506.3368815052025,3330.4592397748247,10802.79921551467,7687.695978309491,734.694047820749,14719.337102841353
1998-08-18 19:55:00,25929.282174645836,1159.673022286657,20561.45589388919,14380.463495358154,2509.0767666092806,23459.75654220963,16098.412887219776,1917.0700187201455,10112.2131535326,15268.34751480124,12597.535564327232,6260.845989198349,34500.17884606203,13641.757049538777,2166.9792208061353,7566.430080719661,2713.8008528466326,7340.215761457532,8826.786673506314,15751.500790273993,2260.040674770076,22087.069840769218,68240.89045496496,9345.046459861202,3510.390044330627,4162.53866779555,55970.75427111059,6783.832189194372,18455.5484780514,27046.71127972712,187.26345981140636,4501.014164177643,4023.9215393816453,1785.0281002178567,352.3865298740938,206.02928400601897,74433.02860609189,4998.298825877453,11290.585732188247,3050.825167781514,6683.93713928525,494.5605125642306,3245.8770499756256,10551.911799305986,7557.6689288711,716.6855583708337,14548.157829079151
1998-08-18 20:00:00,24670.538056335667,1070.887244241912,20396.25741242587,13975.255092049174,2598.2182872574067,23313.90108945125,16044.75807125049,1913.9455413337516,10090.861705624107,14442.129478681627,12176.258738063436,5927.489820837637,34287.37878717049,13579.855175271136,2010.6435459819024,7158.90174124931,2601.8100481130505,7040.839147857666,8437.215057624911,15237.324634065766,2107.628390595673,21719.249124622533,67664.81883439873,8915.17116609372,3300.987751883766,3910.9573056991744,55766.362176510505,6603.020226751203,17821.919391266452,26351.299493556347,168.48735688604074,4232.960834977777,3895.375533303778,1753.5366015459163,391.6692944680031,236.67052091457117,74178.15990193075,4854.12664339319,10879.960985397684,2855.7073364983903,6378.193635689577,451.80222377441714,3091.238376523005,10429.427253079924,7331.141116803498,658.2268662304315,14230.86839312943
