0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0229030033952561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13149143528501597,0.0,0.0,0.0,0.189641613152416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5858333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00088891863015388
0.5,0.5,0.5005079564015885,0.687006247952564,0.5350005625677952,0.9449427034650948,0.6637925275783207,1.0,0.5,0.5,0.8908511944465445,0.9159131235498332,0.8146021724450689,0.980579426857776,0.5,0.8851419468729336,0.9408333333333333,0.9408333333333332,1.4509105424452404,1.0676552137919495,1.0160757735231032,0.5666666666666665,0.9990143412240042,1.5014334513986034,1.5,1.148623404789195,0.7620957203151142,1.3180283044047238,1.5018617630818885,0.5846178742726023,1.1006130562257652,0.9298774673069654,0.9408333333333332,0.9408333333333332,1.0,1.0,1.1618730442441834,0.9408333333333332,1.4916084472631335,0.9607590432509643,1.6541666666666666,1.3493307510241421,1.5,0.8927048756571196,0.5666666666666665,0.5666666666666665,0.8384976552859318
1.4908250005867898,1.477128594808634,1.507489092103598,2.4809666809666706,1.6571900750230746,3.662030617525121,2.338188663170007,3.982240541990454,1.528141370045744,1.489128822965126,3.49762520146193,3.6083358973091038,3.1270218340884153,3.963056594952461,1.4787020103032946,2.895461651894904,3.716206823513527,3.834178690237386,2.1182865812414557,3.434436864512164,3.4665548082015287,1.140466509987661,3.371500621692306,1.9867021180042985,1.9464464882137238,1.839553115968755,1.3558332816439187,2.006001163736065,1.9915350630742845,1.149334668918843,1.4910925630546208,1.6725353045232478,3.7935828010821186,3.8428121066972425,3.9310066951571105,3.920423946461341,1.8755387251312499,3.9345004433730435,2.0383499044548388,1.6819736605219262,2.168173178507583,1.7901276132094999,2.032402134689858,3.525993065213111,1.2999592057356788,1.0943335094633349,1.985107210480056
1.952912404041598,1.8837462730445105,2.0494762045429455,3.020341755121274,2.0798478788035024,4.112783510123503,2.793065295167162,4.2910662776579445,2.189329115104311,1.9442737076197403,3.8712264579907956,3.8933162777311714,3.739690578219809,4.654767373470307,1.8916235188000705,3.2195160401217953,3.9105901239609424,4.546093053209139,2.5735770250095653,3.874299547192507,3.6512560504277105,1.7226651236921553,4.034749178553726,2.4537964641039935,2.3724808848011425,2.26330253645652,1.9480142083160867,2.73721494333121,2.476654674463538,1.7144438975553629,1.8148389462665344,2.0816477713089037,4.407090662623596,4.750037898057041,4.022790919427505,3.951238234674549,3.2022039040113386,5.343540531904272,2.5799694810037566,2.079368185258735,2.6899650808747633,2.095913847058605,2.5668827914776067,4.049164387789499,2.0668128673267794,1.5693232403704054,2.483255315633054
1.8990774713478917,1.7556864639044591,2.0926653761256024,3.1084969889735015,1.975964660968076,4.099215496665889,2.772718006524547,4.124532000971197,2.357118498757607,1.8808525406194643,3.7861646858199123,3.7039137903750112,3.908973440138105,4.9220929399821145,1.7717254329160932,3.0975133809553372,3.616105976515733,4.767524192191057,2.9781316175708996,3.9714404118729565,3.4090230664269185,2.31387018464241,4.373943232304979,2.889959758515266,2.7729372569868387,2.4355159998678175,2.5406350759835408,3.5036331535531935,2.955554917133918,2.2800128831640287,2.079057001029569,2.1758266908208905,4.521357579418077,5.180646356391847,3.6021538457628623,3.4772575987446617,4.627643348126646,6.238205683035923,3.115350568046834,2.173544854301289,3.199767853008456,2.2822225420886233,3.098460545334953,4.094337038393269,2.855651751973063,1.9895739934727468,2.8629744398865724
2.3471618765549938,2.138816077557268,2.6372068431993734,3.6644151740184867,2.378769157221801,4.501463381769917,3.2471480421435635,4.463189924076927,3.004441922741724,2.320104890610582,4.174939543969964,3.996605761797776,4.566620467351693,5.684753384934137,2.161602083645904,3.407122392198378,3.8200919210812283,5.3916246918951325,3.397796909937433,4.4803774363188476,3.599944999146735,2.3475084471458736,4.966123420211865,3.315125952469285,3.1436691957752028,2.8129668023949552,2.5705734969193466,4.185937905514506,3.425187175241703,2.2899037065317542,2.049764076841802,2.5479240095017546,5.0511493208683325,5.993538524958208,3.737723045305563,3.575755872912102,5.43581993508188,7.3995169664617935,3.566443976073839,2.5301672787680705,3.677195415093768,2.5159911705498392,3.6216733876180895,4.597967614998832,3.089869849141579,1.7903156803665714,3.0638836108401333
3.2788055332752433,2.9877949982756946,3.682888156760951,4.74129325982757,3.25509282480202,5.364855542889101,4.2255686538700346,5.321822799868185,4.159271300078319,3.2403219875943345,5.051629151405881,4.757871782795394,5.741849382123425,7.006220417757173,3.0190215090354213,4.1173043588217935,4.475260871551288,6.47137827075043,3.848143093531697,5.368201880454519,4.177582105394823,2.9467591651548317,6.111888382092412,3.7415397878308476,3.4881421669964,3.3782338750059826,3.179433762443178,5.013725096394118,3.8868767099621784,2.860882094418416,2.2687139385505977,3.1759774029441985,6.032878692705212,7.256293950662515,4.355380561912317,4.1594217988308,6.895875226132063,8.99781951919511,4.089974743035052,3.1258826173752543,4.140317698201733,2.7891492950092927,4.13205328697592,5.573602937726815,3.9430753799778078,2.1832437359257555,3.7300875840577334
4.673290415509577,4.2546749683163085,5.231084200754311,6.190996473943,4.534233045327647,6.212219947028257,5.5448424727677486,6.213365937542034,5.848178163788056,4.617202689448451,6.013202789523732,5.529221472859809,7.13822961967065,8.465410687945633,4.298987645072426,4.970342279549042,5.065233507375837,7.571959161670514,4.758644528399766,6.3510308859810785,4.75771222129299,3.5556070286041908,7.334589591843183,4.675922202735712,4.30969314483004,4.423467189104886,3.7985205180833153,6.25288929586664,4.8414241600212655,3.443162239117082,2.7300920434846043,4.2520150476423,7.0223494469279615,8.555427367342046,4.889031630881745,4.652756324932062,8.571373829096972,10.69728884637775,5.07620528467391,4.166770824744882,5.157875808265816,3.5190269199367292,5.126225418523845,6.61558722296715,4.793818213102962,2.5251039241832407,4.4858247131645745
5.506106669059546,4.885739431735495,6.275295439125294,7.708617150520506,5.283395738992968,7.493441160453271,6.7821593938551175,7.714413109723258,7.067988283895285,5.422193801074213,7.417396505279904,6.727974910137152,8.805324131679669,10.61097816346543,4.95077850911587,5.841795693036937,6.06398798947799,9.182932852918592,5.250496133537915,7.625860093521241,5.609493094167182,4.175138246448357,9.02254246917055,5.076919719781261,4.577291380879616,4.84247515543321,4.4365401419332695,7.184391161110397,5.28149961659001,4.019816460683381,2.8094364263169425,4.731750582683337,8.497231738248585,10.3513308723296,5.847153586082794,5.566700966015414,10.458202674055455,12.937966959488513,5.582072449330855,4.602650019364324,5.6132661171282665,3.6271657037173273,5.611280753253779,8.045780809658536,5.7432526833934,2.820216144234485,5.29303620882868
6.29924026631028,5.44421415514977,7.34917594313948,8.853273449450082,5.899764487227759,7.875134059749317,7.680508893667252,8.136041984443352,8.361051104940888,6.181924277380914,7.959083207172923,6.960545483313711,9.908653169290123,11.938378912693237,5.532505316091714,6.069155810030775,6.013410552506018,9.84943942136452,5.650020130589252,8.110879312598295,5.542945387238907,5.369940604773949,10.233654645675403,5.467670368036568,4.820507760321063,5.220445346842113,5.650163743114816,8.20486888462843,5.713426923446629,5.15417147631375,3.11388206535865,5.166012904480616,9.042612677731226,11.276142306961479,5.663495793039544,5.32694010818389,13.27772477881363,14.410525363074042,6.152842106099867,4.992295824146294,6.059116842465466,3.716574318242507,6.066796477821966,8.664945717228107,7.228052286918673,3.639244215751342,6.160820949075299
6.552868645556687,5.436053665616702,7.926261619045256,9.763184133957179,5.997416926603561,8.216596442700052,8.31327707677543,8.61615553270628,9.153647386349704,6.397046897349049,8.493905174528507,7.184348041747069,10.912653716620927,13.38909628272333,5.549312779833681,6.138453449264165,5.968464960783278,10.44670908206448,6.04495919566942,8.608079817047795,5.4847116812970516,6.018979855108079,11.357395143506706,5.829518002829613,5.040731712775329,5.341464554594134,6.302647951887465,9.070293494806695,6.135640766713738,5.726444785080837,3.1095514434729425,5.272840988442552,9.55139899714939,12.121110995114318,5.507593916319175,5.128289441862624,15.568300291969283,15.68013326990653,6.629390123418266,5.068991548200966,6.492131851867008,3.7150356014925245,6.491885714229548,9.241108772089058,8.050630239098055,3.7693927385110273,6.698842778447061
6.29353749188405,4.928882170665944,8.022881179882264,10.331311940988346,5.621399766346297,8.542657871577411,8.64454210290982,9.039678541926612,9.458885006020472,6.099228664187053,8.947659201344868,7.3563481002585585,11.79028876672739,14.89246892416857,5.0642129976372905,6.1225983566662565,5.92851224701773,10.95784433983576,6.86523382599972,9.22473205825469,5.501009745498311,6.6736901133487745,12.529448302553208,6.6409308678528935,5.735931026575886,5.541177654921009,6.962405914584573,10.31496449682547,7.046564822958771,6.302461826811076,3.3922257601584858,5.298955111487091,10.016232632985174,12.888585251994977,5.375043500799356,4.963284852585803,17.88296810269979,16.767200695301653,7.5650671788005015,5.096808488816132,7.43943519458197,4.063097287205376,7.385639274667734,9.767466124539856,8.841923684372144,3.879159858250984,7.341496636875384
7.547455498258821,5.982286829875859,9.645550114239809,11.822670711834723,6.708530114165724,9.301425890393318,10.073018920128368,9.818249052625019,11.28278488762369,7.319290463190322,9.900603604510897,8.000482517347825,13.452295949846087,16.86845836452887,6.133451120396492,6.807613415985977,6.363821683559125,11.8590226120006,7.644894959989903,10.269401646776004,5.922757962535457,7.334292500116357,14.119111181395802,7.426787181513561,6.366741655233058,6.377390739235749,7.639074508821439,11.628609238010249,7.932423226929566,6.875785038235386,3.611270038128322,6.177654144875505,10.893710239319468,14.045994122120616,5.762192388117775,5.325933719911508,20.218822876804232,18.161970768446587,8.48155226847293,5.933022647964155,8.295384766805753,4.575335311055627,8.253768622343456,10.865483879632956,9.7198944035509,3.971572843182329,8.147192110117565
8.235886082430406,6.407959639566267,10.756992514680316,13.148765010437076,7.233129846091902,10.041371454822622,11.255590439183136,10.692490646852548,12.637108352758908,7.964549284653524,10.868857428005724,8.627199335418801,15.049364948278788,19.037184925784835,6.581017569487074,7.351987032567279,6.750405030645962,12.778098155061874,8.869984054898746,11.444344435668002,6.358719578178178,8.000191778660401,15.801854125778725,8.664602271520023,7.446467957842843,7.21586926723105,8.334854278140753,13.391624680719191,9.296441238392278,7.459287271027411,4.065941476103625,6.89662887559817,11.770006593440426,15.193557682768262,6.09140752624046,5.627454467022473,22.731330413086397,19.573553490584388,9.84987908109586,6.63385066557937,9.68280745511682,5.3430218869445305,9.588873773156543,11.925834946209047,10.665859588621247,4.049261032243428,9.076411895437758
8.386915926564402,6.280004088007667,11.379786607800675,14.186346386973531,7.243896015167517,10.738204544987106,12.150610701280177,11.530056506266117,13.53637249799327,8.068669030397446,11.769462344970387,9.189030183501384,16.555306232121467,21.31938831488638,6.475669856482298,7.530699216077332,7.092871125247873,13.688869675464206,8.652592475953627,12.358617240988506,6.536783305448107,8.106497376660917,17.46027242139341,8.318439984979191,6.929528395690822,6.813649585530349,8.488746644442669,13.963308167589913,9.121616123319937,7.466816987558563,3.3124507893701836,6.609493497709623,12.627940614454252,16.322062052676092,6.3704315613166616,5.877191426761808,24.82719928368839,20.9802035675797,9.701082739515225,6.291151097016584,9.328194615945502,4.614761738964775,9.389356953871339,12.942902802195386,11.22314649037921,3.5478244300308734,9.478898847513095
9.029612168272045,6.668284359577845,12.525227655844844,15.206213925845091,7.683647459999922,10.986162667719682,13.173076037471587,11.724593893249642,14.98541264132415,8.66605452128654,12.223977484750403,9.259440629736575,17.91304934123199,23.14588412018803,6.882876740472919,7.604681048149926,6.924784261602251,14.027878564027572,8.849835808234536,12.861218546724665,6.351418609936497,8.770131960475624,18.95757092687985,8.498124459776019,6.941494422159708,6.985057592566604,9.217975399744622,14.849627895219799,9.438438250871576,8.04788015964801,3.2635764152402675,6.853102701631523,12.971669661896378,16.94311865947212,6.106275461657071,5.583403914105352,27.64102044190543,21.8660564135011,10.081169238913612,6.489854587556693,9.52844989544532,4.5257557881132255,9.623732970889627,13.588480308447501,12.171954921320308,3.6921602095327524,10.155442516493913
9.1363494387103,6.506998721184993,13.152846901141777,16.160247808603525,7.651619440829887,11.667105447014734,14.104777056890955,12.47967263239171,15.927400290127263,8.724306607942449,13.07710762044692,9.770863210477492,19.475519920133856,25.546811649567008,6.74122461704203,7.936892486392304,7.247098996261594,14.774119598649921,9.999289984386092,13.926467222890492,6.732273407303995,9.439078150637476,20.840974869480974,9.64496415589829,7.947586350808477,7.538135687376989,9.960482839215874,16.45822499454882,10.739816960720932,8.646050106875869,3.79782717528957,7.215469047549276,13.741799627097702,17.943174039843257,6.383013259628244,5.840759089172569,30.429242964226376,23.018063350385415,11.380050712275054,6.854649907392631,10.823497934375466,5.227338443455996,10.816671412515053,14.589986787872528,13.032162222247178,3.8140478535036024,11.134267380732046
9.737038831427853,6.866409696628862,14.294265146504001,16.892405995769586,8.017657386439057,11.402165600871607,14.982808679971443,12.093452265971129,17.41907348039456,9.278698502252393,13.062904689564686,9.349141048533543,20.54561224536447,26.977557006608574,7.116669440627735,7.746761110023563,6.590934944603101,14.552244691222546,10.509459015552757,14.221670236679692,6.1817093904389555,9.54946614000012,21.93200361581193,10.215204125213914,8.35987306749539,7.938710081189836,10.153503752256864,17.680432247754744,11.497868668540276,8.684426553072392,3.6803040054494396,7.608682643329173,13.530039916950146,17.9665662703748,5.61689655636007,5.053356091214666,32.778736110242306,23.210629711245655,12.099565447839154,7.215990830163355,11.45638294200628,5.446266182008603,11.480247501060328,14.793307893512493,13.50581547549415,3.3501063160095317,11.515845220758857
9.80330290858708,6.679494919795082,14.891135186673003,17.583834080035352,7.9184115393065975,11.603743565030364,15.785805499060029,12.356033151483862,18.358797084162482,9.295971803037789,13.495091636143355,9.425037080228291,21.780935437711623,28.94813564439291,6.946569409610467,7.662208202228617,6.48086062025049,14.746117426749905,10.579131853026993,14.833814284780427,6.042479649349467,10.221761051515326,23.51057821367593,10.235091376077802,8.229075141273384,7.764517268831274,10.931574919298175,18.61451395288087,11.724114435707797,9.286202577119068,3.546808099112184,7.458606414425468,13.741004640867404,18.329143782323637,5.467994829273967,4.900943205476452,35.48864638531527,23.566807854372833,12.397021658447287,7.032602574725515,11.495421188412742,5.12244720596596,11.596858667979937,15.343110155283274,14.629503343913386,3.52475084041633,12.322094338886023
9.865729679977962,6.516765103955845,15.482710709167394,18.186430789183365,7.8287812212091605,11.816221162687762,16.57869790912922,12.549952446680141,19.31638130723369,9.31207770420793,13.879170402923998,9.477545678884322,22.996072911398386,30.88416185091382,6.797195338012764,7.585670567797589,6.383336276178618,14.877277863310933,10.627380833266674,15.374243325816504,5.921127576657545,11.467775122289515,25.213401247920128,10.240836139420258,8.099093089606393,7.610297910639012,12.289672956011813,19.516473549089632,11.92871197846201,10.446326022835082,3.68645664571279,7.325133270114203,13.922361421493136,18.63833601295002,5.341344526239112,4.773969249897885,38.77186703738023,23.83569192305411,12.734067226551229,6.871702930894175,11.51027443247689,4.861668092928155,11.662652555705195,15.878097280752867,16.16306623313823,4.238483582199412,13.419185911964188
10.424534265768635,6.874927146531128,16.56110116823658,18.999778469464772,8.212803389944378,11.992371232604986,17.674371783153273,12.689524675842742,20.784819470965825,9.82709451943937,14.276923889649503,9.539569820468333,24.34102136031985,32.78068676887405,7.1658973759965185,7.595390695744728,6.296878004718059,14.959822219954546,10.202159134238073,15.733207304723683,5.747976782612064,12.165897447516526,26.74997647206059,9.757154915021472,7.473152489251666,7.382630493469067,13.0889258849538,19.75978099893063,11.611242860719598,11.024951093019194,3.265480328545818,7.276465378048253,14.075083517754837,18.90057672324769,5.2334787160199,4.6680088580216115,41.46757867893481,24.029781212597243,12.480218729838166,6.770792672551759,10.95483832038595,4.301470576252402,11.188487276634744,16.44710459662267,16.9084975409379,4.273072100996384,14.036989557568479
10.450613651729169,6.686905561323068,17.10436675516014,19.551880711103397,8.094547045902196,12.13629852985503,18.48196951454547,12.88802357145658,21.748203166816506,9.806992639099292,14.650368849702916,9.596520259207201,25.539458235037703,34.71128610112078,6.989771312673013,7.466088046895391,6.220188022069456,15.012187312314989,9.822927227682626,15.957643241820008,5.596752696355332,12.29474110871658,28.12024309554839,9.30321621919032,6.900969836525016,6.961701627608932,13.318603049130145,19.70183311612108,11.289679564882805,11.023359576219445,2.6986888964923956,6.948070158552332,14.218794247452688,19.129305660447056,5.141506865785913,4.579457226569078,43.54510398541912,24.16368593807478,12.128267847205837,6.411603578409916,10.450155939772639,3.770434224301829,10.683660051116444,16.951304155429654,16.84643429478577,3.7353480406280513,14.255496981250003
10.475152693702924,6.523220687138281,17.634640348184544,20.222743748558518,8.022827729383181,12.74440687587405,19.44123538408587,13.524584632545672,22.720674342221855,9.788272022100882,15.393135487922942,10.07603243055737,27.043154532760457,37.075932472201075,6.83514748246294,7.929511502972605,6.6229625653472715,15.488136762150042,11.781455157423673,16.99923671720568,6.208399639066962,12.971208207937371,29.96207328161001,11.350063905838864,8.876080077398038,8.137420444960862,14.11533302540233,21.65057503789872,13.468734084952764,11.604815629847211,3.928902651272233,7.7300794810904,14.812763456819505,19.798334062499453,5.5630100129771485,5.005364022130731,46.15166373892473,24.712768822582753,14.205217651761146,7.245897425090121,12.725696922728696,5.4580974197652665,12.665391265540613,17.855566209218615,17.24809941049509,3.850467216149535,15.326369529796292
11.498241321155446,7.380556877532918,19.16158661244842,21.172851202764058,8.85307884464766,12.883923054251003,20.807292512702286,13.529285494406901,24.73562458542116,10.770836997231417,15.738509395209556,10.09628783157707,28.51763226540124,38.90394588290953,7.699267977442046,8.103756314366684,6.509224833023462,15.556316502976884,11.708529294066182,17.450857404441603,6.065728916813462,13.651265656087912,31.499983688828614,11.278300160410106,8.676820806699146,8.378298481778957,14.940800683107787,22.370088290493527,13.576887522228787,12.147836416466397,3.736753700657407,8.136623685911312,14.92081915280978,20.0096715972306,5.422181528261792,4.860986463552976,48.91055801478397,24.90195451958572,14.355524036347814,7.599812868167835,12.61086946569282,5.282622744964028,12.648139874101966,18.42609051210243,18.155791923222456,3.947430835963146,16.014332169334157
11.459974645758582,7.1261087645059815,19.62529249857755,21.880479629524864,8.706510111349091,13.487787587052892,21.781066168229454,14.216839073930124,25.707323921986482,10.684957472892501,16.500530460280263,10.574405292160712,30.05184336953329,41.33464609669451,7.457070126716691,8.3293058768569,6.879305957622177,16.100035309052448,12.178019098588713,18.307915343967707,6.416158069420883,14.89340489727749,33.51744987312592,11.699702949552808,8.995405984497214,8.463149609007543,16.339192525479408,23.457520746006686,14.171304665233055,13.249148698190227,4.118211291981142,8.142308675791186,15.50134178234883,20.6609275548028,5.802341320144088,5.240642897249606,52.204381721543086,25.502869714142243,15.02554671773461,7.598897526229884,13.090170563299193,5.415470882972263,13.094350732678311,19.300561043802656,19.465456406565803,4.594809049344249,17.195836344504023
11.924033275733542,7.4052644551586555,20.59412489702892,22.35366261089411,8.969557655833079,13.126972314949068,22.657634054737322,13.744019648310077,27.22098069178983,11.10513748396092,16.37653503281205,10.113027406397277,31.065172886497074,42.717840342013766,7.745050198703187,8.101369569737429,6.266057633072038,15.685125790252943,12.507652914183726,18.40015963362663,5.907077294535345,15.01118743489688,34.5461558890903,12.089658258689067,9.277830801965118,8.757073833782817,16.603709936120453,24.280775293665915,14.733279867855689,13.2188412655434,3.9242020468252092,8.432411294003876,15.125783951533274,20.383646501955738,5.125480290739207,4.5566555482080595,54.47284486447262,25.247223409264556,15.502980450667637,7.868590332627927,13.511319379565256,5.5976963909169974,13.513814512088233,19.372490008517627,19.553237714186412,4.003922715313488,17.45042893535491
