time,wl-21,wl-21_catchment,wl-2,wl-2_catchment,wl-19,wl-19_catchment
2020-02-11 18:55:00,-13.181818000000021,118.70018452954147,27.08333300000004,118.70018452954147,14.0,118.70018452954147
2020-02-11 19:00:00,-13.181818000000021,117.96750927324365,27.08333300000004,117.96750927324365,14.0,117.96750927324365
2020-02-11 19:05:00,-13.181818000000021,117.24070393685125,27.08333300000004,117.24070393685125,14.0,117.24070393685125
2020-02-11 19:10:00,-13.181818000000021,116.5197107186127,27.08333300000004,116.5197107186127,14.0,116.5197107186127
2020-02-11 19:15:00,-13.181818000000021,115.80447249182421,27.08333300000004,115.80447249182421,14.0,115.80447249182421
2020-02-11 19:20:00,-13.181818000000021,115.09493279571252,27.08333300000004,115.09493279571252,14.0,115.09493279571252
2020-02-11 19:25:00,-13.181818000000021,114.39103582645737,27.08333300000004,114.39103582645737,14.0,114.39103582645737
2020-02-11 19:30:00,-13.181818000000021,113.69272642835136,27.08333300000004,113.69272642835136,14.0,113.69272642835136
2020-02-11 19:35:00,-13.181818000000021,112.99995008509487,27.08333300000004,112.99995008509487,14.0,112.99995008509487
2020-02-11 19:40:00,-13.181818000000021,112.31265291122358,27.08333300000004,112.31265291122358,14.0,112.31265291122358
2020-02-11 19:45:00,-13.181818000000021,111.63078164366657,27.08333300000004,111.63078164366657,14.0,111.63078164366657
2020-02-11 19:50:00,-13.181818000000021,110.9542836334325,27.08333300000004,110.9542836334325,14.0,110.9542836334325
2020-02-11 19:55:00,-13.181818000000021,110.28310683742188,27.08333300000004,110.28310683742188,14.0,110.28310683742188
2020-02-11 20:00:00,-13.181818000000021,109.6171998103634,27.08333300000004,109.6171998103634,14.0,109.6171998103634
2020-02-11 20:05:00,-13.181818000000021,108.95651169687176,27.08333300000004,108.95651169687176,14.0,108.95651169687176
2020-02-11 20:10:00,-13.181818000000021,108.30099222362553,27.08333300000004,108.30099222362553,14.0,108.30099222362553
2020-02-11 20:15:00,-13.181818000000021,107.6505916916626,27.08333300000004,107.6505916916626,14.0,107.6505916916626
2020-02-11 20:20:00,-13.181818000000021,107.00526096879146,27.08333300000004,107.00526096879146,14.0,107.00526096879146
2020-02-11 20:25:00,-13.181818000000021,106.36495148211617,27.08333300000004,106.36495148211617,14.0,106.36495148211617
2020-02-11 20:30:00,-13.181818000000021,105.72961521067332,27.08333300000004,105.72961521067332,14.0,105.72961521067332
2020-02-11 20:35:00,-13.181818000000021,105.09920467817899,27.08333300000004,105.09920467817899,14.0,105.09920467817899
2020-02-11 20:40:00,-13.181818000000021,104.47367294588386,27.08333300000004,104.47367294588386,14.0,104.47367294588386
2020-02-11 20:45:00,-13.181818000000021,103.85297360553471,27.08333300000004,103.85297360553471,14.0,103.85297360553471
2020-02-11 20:50:00,-13.181818000000021,103.2370607724406,27.08333300000004,103.2370607724406,14.0,103.2370607724406
2020-02-11 20:55:00,-13.181818000000021,102.62588907864175,27.08333300000004,102.62588907864175,14.0,102.62588907864175
2020-02-11 21:00:00,-13.181818000000021,102.01941366617976,27.08333300000004,102.01941366617976,14.0,102.01941366617976
2020-02-11 21:05:00,-13.181818000000021,101.41759018046714,27.08333300000004,101.41759018046714,14.0,101.41759018046714
2020-02-11 21:10:00,20.91666699999996,100.82037476375487,-92.09090900000001,100.82037476375487,20.27272700000003,100.82037476375487
2020-02-11 21:15:00,20.91666699999996,100.22772404869599,-92.09090900000001,100.22772404869599,20.27272700000003,100.22772404869599
2020-02-11 21:20:00,20.91666699999996,99.63959515200395,-92.09090900000001,99.63959515200395,20.27272700000003,99.63959515200395
2020-02-11 21:25:00,20.91666699999996,99.05594566820403,-92.09090900000001,99.05594566820403,20.27272700000003,99.05594566820403
2020-02-11 21:30:00,20.91666699999996,98.47673366347624,-92.09090900000001,98.47673366347624,20.27272700000003,98.47673366347624
2020-02-11 21:35:00,20.91666699999996,97.90191766958833,-92.09090900000001,97.90191766958833,20.27272700000003,97.90191766958833
2020-02-11 21:40:00,20.91666699999996,97.33145667791742,-92.09090900000001,97.33145667791742,20.27272700000003,97.33145667791742
2020-02-11 21:45:00,20.91666699999996,96.76531013355861,-92.09090900000001,96.76531013355861,20.27272700000003,96.76531013355861
2020-02-11 21:50:00,20.91666699999996,96.20343792951954,-92.09090900000001,96.20343792951954,20.27272700000003,96.20343792951954
2020-02-11 21:55:00,20.91666699999996,95.64580040099895,-92.09090900000001,95.64580040099895,20.27272700000003,95.64580040099895
2020-02-11 22:00:00,20.91666699999996,95.0923583197485,-92.09090900000001,95.0923583197485,20.27272700000003,95.0923583197485
2020-02-11 22:05:00,20.91666699999996,94.543072888516,-92.09090900000001,94.543072888516,20.27272700000003,94.543072888516
2020-02-11 22:10:00,20.91666699999996,93.99790573556896,-92.09090900000001,93.99790573556896,20.27272700000003,93.99790573556896
2020-02-11 22:15:00,20.91666699999996,93.45681890929718,-92.09090900000001,93.45681890929718,20.27272700000003,93.45681890929718
2020-02-11 22:20:00,20.91666699999996,92.91977487289294,-92.09090900000001,92.91977487289294,20.27272700000003,92.91977487289294
2020-02-11 22:25:00,20.91666699999996,92.38673649910777,-92.09090900000001,92.38673649910777,20.27272700000003,92.38673649910777
2020-02-11 22:30:00,20.91666699999996,91.85766706508431,-92.09090900000001,91.85766706508431,20.27272700000003,91.85766706508431
2020-02-11 22:35:00,20.91666699999996,91.33253024726235,-92.09090900000001,91.33253024726235,20.27272700000003,91.33253024726235
2020-02-11 22:40:00,20.91666699999996,90.81129011635757,-92.09090900000001,90.81129011635757,20.27272700000003,90.81129011635757
2020-02-11 22:45:00,20.91666699999996,90.29391113241198,-92.09090900000001,90.29391113241198,20.27272700000003,90.29391113241198
2020-02-11 22:50:00,20.91666699999996,89.78035813991495,-92.09090900000001,89.78035813991495,20.27272700000003,89.78035813991495
2020-02-11 22:55:00,20.91666699999996,89.27059636299354,-92.09090900000001,89.27059636299354,20.27272700000003,89.27059636299354
2020-02-11 23:00:00,20.91666699999996,88.76459140067124,-92.09090900000001,88.76459140067124,20.27272700000003,88.76459140067124
2020-02-11 23:05:00,20.91666699999996,88.26230922219379,-92.09090900000001,88.26230922219379,20.27272700000003,88.26230922219379
2020-02-11 23:10:00,20.91666699999996,87.76371616242126,-92.09090900000001,87.76371616242126,20.27272700000003,87.76371616242126
2020-02-11 23:15:00,20.91666699999996,87.26877891728518,-92.09090900000001,87.26877891728518,20.27272700000003,87.26877891728518
2020-02-11 23:20:00,20.91666699999996,86.77746453930968,-92.09090900000001,86.77746453930968,20.27272700000003,86.77746453930968
2020-02-11 23:25:00,20.91666699999996,86.28974043319586,-92.09090900000001,86.28974043319586,20.27272700000003,86.28974043319586
2020-02-11 23:30:00,20.91666699999996,85.805574351468,-92.09090900000001,85.805574351468,20.27272700000003,85.805574351468
2020-02-11 23:35:00,20.91666699999996,85.32493439018104,-92.09090900000001,85.32493439018104,20.27272700000003,85.32493439018104
2020-02-11 23:40:00,20.91666699999996,84.84778898468814,-92.09090900000001,84.84778898468814,20.27272700000003,84.84778898468814
2020-02-11 23:45:00,20.91666699999996,84.37410690546733,-92.09090900000001,84.37410690546733,20.27272700000003,84.37410690546733
2020-02-11 23:50:00,20.91666699999996,83.90385725400657,-92.09090900000001,83.90385725400657,20.27272700000003,83.90385725400657
2020-02-11 23:55:00,20.91666699999996,83.4370094587461,-92.09090900000001,83.4370094587461,20.27272700000003,83.4370094587461
2020-02-12 00:00:00,20.91666699999996,82.9735332710772,-92.09090900000001,82.9735332710772,20.27272700000003,82.9735332710772
2020-02-12 00:05:00,231.090909,82.5133987613966,235.66666699999996,82.5133987613966,103.16666699999996,82.5133987613966
2020-02-12 00:10:00,231.090909,82.05657631521558,235.66666699999996,82.05657631521558,103.16666699999996,82.05657631521558
2020-02-12 00:15:00,231.090909,81.60303662932292,235.66666699999996,81.60303662932292,103.16666699999996,81.60303662932292
2020-02-12 00:20:00,231.090909,81.1527507080009,235.66666699999996,81.1527507080009,103.16666699999996,81.1527507080009
2020-02-12 00:25:00,231.090909,80.70568985929351,235.66666699999996,80.70568985929351,103.16666699999996,80.70568985929351
2020-02-12 00:30:00,231.090909,80.26182569132612,235.66666699999996,80.26182569132612,103.16666699999996,80.26182569132612
2020-02-12 00:35:00,231.090909,79.8211301086756,235.66666699999996,79.8211301086756,103.16666699999996,79.8211301086756
2020-02-12 00:40:00,231.090909,79.38357530879048,235.66666699999996,79.38357530879048,103.16666699999996,79.38357530879048
2020-02-12 00:45:00,231.090909,78.94913377846002,235.66666699999996,78.94913377846002,103.16666699999996,78.94913377846002
2020-02-12 00:50:00,231.090909,78.51777829033172,235.66666699999996,78.51777829033172,103.16666699999996,78.51777829033172
2020-02-12 00:55:00,231.090909,78.08948189947631,235.66666699999996,78.08948189947631,103.16666699999996,78.08948189947631
2020-02-12 01:00:00,231.090909,77.66421793999965,235.66666699999996,77.66421793999965,103.16666699999996,77.66421793999965
2020-02-12 01:05:00,231.090909,77.24196002170075,235.66666699999996,77.24196002170075,103.16666699999996,77.24196002170075
2020-02-12 01:10:00,231.090909,76.82268202677518,235.66666699999996,76.82268202677518,103.16666699999996,76.82268202677518
2020-02-12 01:15:00,231.090909,76.40635810656336,235.66666699999996,76.40635810656336,103.16666699999996,76.40635810656336
2020-02-12 01:20:00,231.090909,75.99296267834266,235.66666699999996,75.99296267834266,103.16666699999996,75.99296267834266
2020-02-12 01:25:00,231.090909,75.58247042216321,235.66666699999996,75.58247042216321,103.16666699999996,75.58247042216321
2020-02-12 01:30:00,231.090909,75.17485627772618,235.66666699999996,75.17485627772618,103.16666699999996,75.17485627772618
2020-02-12 01:35:00,231.090909,74.77009544130429,235.66666699999996,74.77009544130429,103.16666699999996,74.77009544130429
2020-02-12 01:40:00,231.090909,74.36816336270378,235.66666699999996,74.36816336270378,103.16666699999996,74.36816336270378
2020-02-12 01:45:00,231.090909,73.96903574226712,235.66666699999996,73.96903574226712,103.16666699999996,73.96903574226712
