The data supplied is licensed under a Creative Commons Attribution 4.0 licence. 
To view a copy of this licence visit:
http://creativecommons.org/licenses/by/4.0

Licence:
This work is licensed under a Creative Commons Attribution 4.0 Licence: 
http://creativecommons.org/licenses/by/4.0/legalcode 

You are free:

               1.to copy distribute display and perform the work
               2.to make derivative works
               3.to make commercial use of the work

Under the following conditions:

               1. You must give the original author credit.
               2. Please attribute "NSW Office of Environment and Heritage" in any publications using this data.


Station Name, Koloona Avenue Downstream (Live)
Station Number, 214426
Longitude,150.855583
Latitude,-34.417983
Web,"http://www.mhl.nsw.gov.au/Site-214426"
Google Maps,"https://www.google.com.au/maps/place//@-34.417983,150.855583,14z/data=!3m1!4b1!4m2!3m1!1s0x0:0x0"

Datum, AHD

Parameter, Level 1
Date,Time,Value[m],State of value,Occurrence time stamp
14/09/2001,00:00:00,31.188,161 (Data Loss),14/09/2001 01:00:00
15/09/2001,00:00:00,31.188,161 (Data Loss),15/09/2001 00:00:00
16/09/2001,00:00:00,31.188,161 (Data Loss),16/09/2001 04:45:00
17/09/2001,00:00:00,31.188,161 (Data Loss),17/09/2001 06:30:00
18/09/2001,00:00:00,31.188,161 (Data Loss),18/09/2001 04:00:00
19/09/2001,00:00:00,31.188,161 (Data Loss),19/09/2001 06:45:00
20/09/2001,00:00:00,31.178,161 (Data Loss),20/09/2001 00:00:00
21/09/2001,00:00:00,31.188,161 (Data Loss),21/09/2001 01:30:00
22/09/2001,00:00:00,31.188,161 (Data Loss),22/09/2001 04:45:00
23/09/2001,00:00:00,31.188,161 (Data Loss),23/09/2001 00:45:00
24/09/2001,00:00:00,31.188,161 (Data Loss),24/09/2001 05:15:00
25/09/2001,00:00:00,31.188,161 (Data Loss),25/09/2001 16:15:00
26/09/2001,00:00:00,31.188,161 (Data Loss),26/09/2001 03:00:00
27/09/2001,00:00:00,31.188,161 (Data Loss),27/09/2001 00:45:00
28/09/2001,00:00:00,31.188,161 (Data Loss),28/09/2001 03:30:00
