1998-08-17 08:30:00,sub_catch0,sub_catch1,sub_catch2,sub_catch3,sub_catch4,sub_catch5,sub_catch6,sub_catch7,sub_catch8,sub_catch9,sub_catch10,sub_catch11,sub_catch12,sub_catch13,sub_catch14,sub_catch15,sub_catch16,sub_catch17,sub_catch18,sub_catch19,sub_catch20,sub_catch21,sub_catch22,sub_catch23,sub_catch24,sub_catch25,sub_catch26,sub_catch27,sub_catch28,sub_catch29,sub_catch30,sub_catch31,sub_catch32,sub_catch33,sub_catch34,sub_catch35,sub_catch36,sub_catch37,sub_catch38,sub_catch39,sub_catch40,sub_catch41,sub_catch42,sub_catch43,sub_catch44,sub_catch45,sub_catch46
1998-08-17 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-08-17 08:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-08-17 08:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-08-17 08:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-08-17 08:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-08-17 08:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-08-17 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-08-17 09:05:00,0.0,0.0,0.0,0.0,0.0,0.0048706960755569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00651138080083182,0.02480761745541943,0.0,0.0,0.0,0.04785190450815761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03736205728167038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00279128010030331
1998-08-17 09:10:00,0.06102934773904792,0.01922412560808447,0.03438092893366609,0.03136759008600696,0.02947193758463506,0.07155798795804867,0.02693137568883721,0.01872421917161504,0.01872596736994898,0.05227546962408913,0.06889630344889275,0.10370448130253203,0.03685700094500414,0.0169797516338612,0.04385367352226612,0.12459672699765098,0.06330602266532714,0.09611837077862644,0.11449343191453447,0.11805578515662854,0.07777576183153179,0.1124933412109475,0.09131999525380934,0.12186587527949651,0.08840678096088711,0.09823796194723206,0.1353039545930728,0.07340472439587815,0.14489490537962393,0.15358420743061071,0.03012307019577106,0.10162042049431581,0.04836790057730253,0.01419301414864609,0.01485376626215124,0.01240097612090941,0.10292337461343451,0.05018816768985725,0.11336087736813276,0.08735011302747274,0.10105097904962825,0.04348896096433426,0.07088699611626921,0.02629597694994176,0.08172498441226607,0.05007778056474056,0.09480097415091879
1998-08-17 09:15:00,0.2521832355558872,0.07849073846349185,0.14550019249587218,0.13952959545032328,0.1210260013539154,0.25148908063051895,0.1155441816285924,0.08210724024662135,0.0820290137590928,0.2051580923154348,0.15624200850264416,0.14921048134584075,0.14055477534694774,0.07624711953991778,0.09883897046016465,0.17318097773661856,0.11335697216075677,0.1507600204405552,0.1657631843377125,0.17835404521624545,0.10590559324732628,0.1736594652186664,0.19367535270506822,0.17495431148350413,0.12448815977912721,0.13567368675603783,0.23144572469229624,0.11769852568460536,0.2099061199013488,0.22289541087348308,0.03799548942682785,0.14013180590471505,0.09875290764486098,0.05685517665699827,0.06037114247242927,0.05021088964872867,0.2025380402777473,0.1132626665400826,0.16470551774671446,0.11963744965580499,0.14697589621123397,0.05692892268871338,0.10575318488603759,0.10894017554061006,0.1266128526689263,0.06630651607297369,0.14066221991342728
