(C)  Manly Hydraulics Laboratory,,,,,,
,,,,,,
,,,,,,
Date Generated:,1-Nov-17,,,,,
2/10/1999 22:00,1.546,2.927,6.4,8.6,11.1,                 
2/10/1999 23:00,1.517,2.878,6.7,8.8,9.5,                 
3/10/1999 0:00,1.466,2.712,6.6,9,10.2,                 
3/10/1999 1:00,1.618,2.411,6.9,9.4,11.1,                 
3/10/1999 2:00,1.518,2.588,6.6,9.3,11.1,                 
3/10/1999 3:00,1.467,2.638,6.5,9.1,10.2,                 
3/10/1999 4:00,1.48,2.26,6.6,8.8,11.1,                 
3/10/1999 5:00,1.433,2.143,6.2,8.4,9.5,                 
3/10/1999 6:00,1.445,3.238,6.5,8.3,11.1,                 
3/10/1999 7:00,1.439,2.433,6.5,8.3,8.8,                 
3/10/1999 8:00,1.361,2.463,6.2,8.1,8.2,                 
3/10/1999 9:00,1.461,2.468,6.1,8.3,10.2,                 
3/10/1999 10:00,1.492,2.688,6.4,8.6,9.5,                 
3/10/1999 11:00,1.34,2.397,6.1,8.1,10.2,                 
3/10/1999 12:00,1.316,2.125,5.9,8,10.2,                 
3/10/1999 13:00,1.443,2.201,6,8,9.5,                 
3/10/1999 14:00,1.363,2.479,6,7.8,10.2,                 
3/10/1999 16:00,1.217,1.809,5.1,7.3,9.5,                 
3/10/1999 17:00,1.245,2.123,5.7,8.2,10.2,                 
3/10/1999 18:00,1.118,1.965,5,7.5,9.5,                 
3/10/1999 19:00,1.134,1.852,4.9,7.6,8.8,                 
3/10/1999 20:00,1.151,1.809,4.6,7.2,8.8,                 
3/10/1999 21:00,1.175,2.294,5,7.6,10.2,                 
3/10/1999 22:00,1.109,1.989,4.9,7.4,9.5,                 
3/10/1999 23:00,1.166,2.007,5.2,7.4,9.5,                 
4/10/1999 0:00,1.137,2.017,5.5,8,10.2,                 
4/10/1999 1:00,1.154,1.962,6.1,8.2,10.2,                 
4/10/1999 2:00,1.155,1.968,5.7,8.1,8.8,                 
4/10/1999 3:00,1.106,1.797,6.1,8.4,9.5,                 
4/10/1999 4:00,1.137,2.185,5.9,8.4,8.8,                 
4/10/1999 5:00,1.12,1.862,5.4,7.2,8.8,                 
4/10/1999 6:00,1.349,2.38,5.3,7.4,8.8,                 
4/10/1999 7:00,1.34,2.356,5.2,7,7.7,                 
4/10/1999 8:00,1.276,2.485,5.5,7.3,9.5,                 
4/10/1999 9:00,1.339,1.984,5.5,7.5,7.3,                 
4/10/1999 10:00,1.483,2.676,5.5,7.2,8.8,                 
4/10/1999 11:00,1.585,2.631,5.6,7.3,7.3,                 
4/10/1999 12:00,1.594,2.49,5.3,7.1,8.8,                 
4/10/1999 13:00,1.705,2.817,5.2,6.5,5.6,                 
4/10/1999 14:00,1.796,2.924,5.3,6.5,5.6,                 
4/10/1999 15:00,1.94,3.2,5.3,6.3,6.2,                 
4/10/1999 16:00,2.083,3.597,5.4,6.7,6.5,                 
4/10/1999 17:00,2.074,3.4,5.5,7,7.7,                 
4/10/1999 18:00,1.998,3.549,5.4,6.8,6.5,                 
4/10/1999 19:00,2.082,3.74,5.6,7,8.2,                 
4/10/1999 20:00,2.068,3.44,5.5,7.2,8.8,                 
4/10/1999 21:00,2.114,3.866,5.6,6.8,7.7,                 
4/10/1999 22:00,2.166,3.837,5.8,7.5,8.8,                 
4/10/1999 23:00,2.093,3.325,6,7.7,7.7,                 
5/10/1999 0:00,2.267,3.878,5.5,7,8.8,                 
5/10/1999 1:00,2.029,3.143,5.7,6.9,8.2,                 
5/10/1999 2:00,2.339,4.512,5.9,7.4,8.2,                 
5/10/1999 3:00,2.302,4.354,6.3,7.6,8.8,                 
5/10/1999 5:00,2.099,3.578,6,7.4,7.7,                 
5/10/1999 6:00,1.977,3.832,5.8,7.1,6.9,                 
5/10/1999 7:00,1.916,2.902,5.9,7.2,7.7,                 
5/10/1999 8:00,1.964,3.442,5.7,7.1,7.3,                 
5/10/1999 9:00,1.866,2.873,5.3,6.8,7.7,                 
5/10/1999 11:00,1.83,3.088,5,6.2,6.9,                 
5/10/1999 12:00,1.829,3.103,5.1,6.6,5.4,                 
5/10/1999 13:00,1.832,3.197,5,6.2,4.8,                 
5/10/1999 14:00,1.647,3.007,5,6.5,13.5,                 
5/10/1999 15:00,1.623,2.8,5.1,6.7,6.2,                 
5/10/1999 16:00,1.647,2.619,5.7,7.6,6.9,                 
5/10/1999 17:00,1.649,2.854,5.8,7.7,13.5,                 
5/10/1999 18:00,1.652,2.803,6,8.1,13.5,                 
5/10/1999 19:00,1.631,2.805,6.2,8.4,17.1,                 
5/10/1999 20:00,1.688,3.156,6.2,8.4,12.2,                 
5/10/1999 21:00,1.747,2.716,6.2,8,13.5,                 
5/10/1999 22:00,1.715,3.529,6.3,8.5,6.5,                 
5/10/1999 23:00,1.708,2.812,6,7.9,6.9,                 
6/10/1999 0:00,1.713,2.81,5.6,7.9,13.5,                 
6/10/1999 1:00,1.58,2.903,6.1,8.4,12.2,                 
6/10/1999 2:00,1.76,3.125,6.1,8.7,15.1,                 
6/10/1999 3:00,1.706,2.814,6.3,8.8,15.1,                 
6/10/1999 4:00,1.758,2.663,5.9,8.2,17.1,                 
6/10/1999 5:00,1.842,3.095,6.1,8.3,15.1,                 
6/10/1999 6:00,1.771,2.99,5.8,7.3,17.1,                 
6/10/1999 7:00,1.764,3.132,6,8,12.2,                 
6/10/1999 8:00,1.685,2.653,5.7,7.4,8.2,                 
6/10/1999 9:00,1.712,3.224,5.6,7.9,11.1,                 
6/10/1999 11:00,1.85,3.29,5.9,8,11.1,                 
6/10/1999 12:00,2.002,3.654,6.4,8.6,15.1,                 
6/10/1999 13:00,2.008,3.295,6.2,8.4,12.2,                 
6/10/1999 14:00,1.976,3.32,6.2,8.5,13.5,                 
6/10/1999 15:00,2.079,3.029,6.6,9.3,12.2,                 
6/10/1999 16:00,1.993,3.476,6.5,8.8,7.7,                 
6/10/1999 17:00,2.085,3.784,6.5,8.9,12.2,                 
6/10/1999 18:00,2.072,3.535,6.7,9.2,15.1,                 
6/10/1999 19:00,1.906,3.239,6.1,8.8,13.5,                 
6/10/1999 20:00,2.003,3.114,6.7,8.9,9.5,                 
6/10/1999 21:00,1.969,3.573,6.8,9.3,9.5,                 
6/10/1999 22:00,1.98,3.527,6.6,9.1,13.5,                 
6/10/1999 23:00,2.029,3.583,6.5,9.1,8.8,                 
7/10/1999 0:00,2.149,3.52,6.9,9.7,13.5,                 
7/10/1999 1:00,2.254,3.595,7.4,9.9,13.5,                 
7/10/1999 2:00,2.142,3.285,6.9,9.8,13.5,                 
7/10/1999 3:00,2.026,3.186,7,9.4,13.5,                 
7/10/1999 4:00,2.15,3.943,7.4,9.5,13.5,                 
7/10/1999 5:00,2.018,3.174,6.9,9.3,8.8,                 
7/10/1999 6:00,2.07,3.578,7.1,9.5,13.5,                 
7/10/1999 7:00,2.058,3.778,7.3,9.4,13.5,                 
7/10/1999 8:00,2.034,3.79,7.1,9.5,8.8,                 
7/10/1999 9:00,1.786,3.083,6.9,9.5,9.5,                 
7/10/1999 10:00,1.83,2.692,7.2,9.3,12.2,                 
7/10/1999 11:00,1.882,3.465,7.2,9.2,10.2,                 
7/10/1999 12:00,1.77,2.634,7,9.2,8.8,                 
7/10/1999 14:00,1.841,2.665,6.8,9.4,9.5,                 
7/10/1999 15:00,1.905,3.415,6.7,9,10.2,                 
7/10/1999 16:00,1.851,3.176,6.7,9.2,8.8,                 
7/10/1999 17:00,1.792,3.274,6.4,9.1,8.2,                 
7/10/1999 18:00,1.728,2.878,6.6,8.9,9.5,                 
7/10/1999 19:00,1.637,2.8,6.5,9,12.2,                 
7/10/1999 20:00,1.637,2.648,6.2,9,9.5,                 
7/10/1999 21:00,1.614,2.766,6.4,9.2,8.8,                 
7/10/1999 22:00,1.572,2.934,5.9,9,8.8,                 
7/10/1999 23:00,1.529,2.634,6,9,9.5,                 
8/10/1999 0:00,1.527,2.395,6,8.9,9.5,                 
8/10/1999 1:00,1.443,2.775,5.6,8.8,8.8,                 
8/10/1999 2:00,1.43,2.241,5.9,8.8,9.5,                 
8/10/1999 3:00,1.39,2.275,5.8,8.4,8.8,                 
8/10/1999 4:00,1.448,2.314,6.1,9.2,9.5,                 
8/10/1999 5:00,1.358,2.404,6,8.9,9.5,                 
8/10/1999 6:00,1.387,2.458,6,8.9,9.5,                 
8/10/1999 8:00,1.374,2.291,6.4,9.2,9.5,                 
8/10/1999 9:00,1.303,2.118,5.4,8.8,9.5,                 
8/10/1999 10:00,1.261,2.387,5,8.4,10.2,                 
8/10/1999 11:00,1.346,2.458,4.8,7.9,9.5,                 
8/10/1999 12:00,1.336,2.405,4.3,6.9,8.8,                 
8/10/1999 13:00,1.426,2.484,4.6,7.2,10.2,                 
8/10/1999 14:00,1.42,2.729,4.5,6.9,9.5,                 
8/10/1999 15:00,1.402,2.365,4.2,6.2,10.2,                 
8/10/1999 16:00,1.397,2.614,4.2,6.2,9.5,                 
8/10/1999 17:00,1.553,3.442,4.7,6.9,9.5,                 
8/10/1999 18:00,1.378,2.356,4.5,6.4,8.8,                 
8/10/1999 19:00,1.432,2.265,4.9,7.5,10.2,                 
8/10/1999 20:00,1.344,2.212,4.9,7.4,11.1,                 
8/10/1999 21:00,1.352,2.326,5.5,8.1,8.8,                 
8/10/1999 22:00,1.286,2.148,5.3,7.6,9.5,                 
8/10/1999 23:00,1.373,2.089,6.1,8.6,10.2,                 
9/10/1999 0:00,1.401,2.416,6.2,8.5,9.5,                 
9/10/1999 1:00,1.236,1.907,5.9,8.3,10.2,                 
9/10/1999 2:00,1.432,2.799,6.3,8.8,10.2,                 
9/10/1999 3:00,1.492,2.47,6.7,9,10.2,                 
9/10/1999 4:00,1.311,2.204,6.1,8.4,8.8,                 
9/10/1999 5:00,1.389,2.709,6.5,8.7,9.5,                 
9/10/1999 6:00,1.292,1.982,6.4,8.4,10.2,                 
9/10/1999 7:00,1.235,1.879,6.2,8.4,9.5,                 
9/10/1999 8:00,1.212,2.08,6.1,8.4,8.8,                 
9/10/1999 9:00,1.357,2.355,6.1,8.2,8.8,                 
9/10/1999 10:00,1.297,1.989,6.1,8.2,9.5,                 
9/10/1999 11:00,1.25,1.95,5.8,8,8.8,                 
9/10/1999 12:00,1.153,2.082,5.5,7.8,10.2,                 
9/10/1999 13:00,1.249,2.245,5.7,8.1,10.2,                 
9/10/1999 14:00,1.111,1.984,5.2,7.5,8.8,                 
9/10/1999 15:00,1.095,1.98,5.2,7.4,8.2,                 
9/10/1999 16:00,1.102,2.175,5.1,7.6,9.5,                 
9/10/1999 17:00,1.1,2.042,5.4,7.4,8.8,                 
9/10/1999 18:00,1.11,1.899,5.5,7.6,9.5,                 
9/10/1999 19:00,1.161,2.055,6,7.6,8.8,                 
9/10/1999 20:00,1.129,2.045,5.6,7.3,7.7,                 
9/10/1999 21:00,1,2.236,5.6,7.2,9.5,                 
10/10/1999 1:00,1,1.604,5.2,6.8,8.8,                 
10/10/1999 2:00,1.032,1.816,5.1,6.6,8.8,                 
10/10/1999 3:00,1.068,1.599,4.9,6.7,8.2,                 
10/10/1999 6:00,0.933,1.584,5.4,6.9,8.8,                 
10/10/1999 7:00,0.932,1.718,5.2,7,7.7,                 
10/10/1999 8:00,0.993,1.711,5.1,7,8.2,                 
10/10/1999 9:00,0.98,1.638,5.4,6.9,7.7,                 
10/10/1999 10:00,0.939,1.623,4.8,6.8,7.3,                 
10/10/1999 11:00,0.975,1.696,4.7,6.8,8.2,                 
10/10/1999 12:00,1.027,1.65,4.7,6.7,6.5,                 
10/10/1999 13:00,1.042,2.195,4.5,6.5,6.2,                 
10/10/1999 14:00,0.99,1.853,4.7,6.7,7.3,                 
10/10/1999 15:00,1.032,1.835,4.8,6.8,6.9,                 
10/10/1999 16:00,1.104,2.141,4.2,6.3,6.2,                 
10/10/1999 17:00,1.061,1.613,4.6,6.6,6.9,                 
10/10/1999 18:00,0.975,1.665,5,6.9,7.3,                 
10/10/1999 19:00,0.999,2.018,5.1,7,6.5,                 
10/10/1999 20:00,0.907,1.614,4.2,6.6,6.9,                 
10/10/1999 21:00,1.016,1.958,5,7,6.9,                 
10/10/1999 22:00,0.936,1.879,4.9,6.8,7.3,                 
10/10/1999 23:00,1.003,1.782,5,7.1,6.9,                 
11/10/1999 0:00,0.869,1.567,4.8,6.9,6.9,                 
11/10/1999 1:00,0.904,1.545,5.1,7.2,6.9,                 
11/10/1999 2:00,0.967,1.676,5.4,7.2,7.3,                 
11/10/1999 3:00,0.923,1.52,5.5,7.3,7.7,                 
11/10/1999 4:00,0.906,1.655,5.3,7.4,7.7,                 
11/10/1999 5:00,0.887,1.769,5.2,7.4,7.7,                 
11/10/1999 6:00,0.817,1.567,4.9,7.2,7.7,                 
11/10/1999 7:00,0.806,1.55,4.9,7.5,7.3,                 
11/10/1999 8:00,0.891,1.51,4.6,7.5,12.2,                 
11/10/1999 9:00,0.859,1.548,5.4,8,8.2,                 
11/10/1999 10:00,0.887,1.513,4.6,7.5,7.7,                 
11/10/1999 11:00,0.908,1.525,5.1,7.7,7.7,                 
11/10/1999 12:00,0.934,1.689,3.7,5.4,8.2,                 
11/10/1999 13:00,0.959,1.671,4.1,6.1,7.7,                 
11/10/1999 14:00,0.999,1.555,3.9,5.3,11.1,                 
11/10/1999 15:00,1.085,2.028,4,5.6,7.7,                 
11/10/1999 16:00,1.011,1.794,4,5.4,11.1,                 
11/10/1999 17:00,0.992,1.799,4.2,5.8,10.2,                 
11/10/1999 18:00,0.981,1.53,4.5,7.1,8.2,                 
11/10/1999 19:00,0.901,1.909,5.1,7.9,15.1,                 
11/10/1999 20:00,0.898,1.894,5.3,8.2,15.1,                 
11/10/1999 21:00,0.996,2.001,5.8,9.2,17.1,                 
11/10/1999 22:00,0.958,1.618,5.6,8.8,17.1,                 
11/10/1999 23:00,0.989,1.701,6.1,9.4,17.1,                 
12/10/1999 0:00,1.063,1.823,6.8,10.8,15.1,                 
12/10/1999 1:00,1.128,1.784,7,11,13.5,                 
12/10/1999 2:00,1.371,2.27,8.1,12.6,15.1,                 
12/10/1999 3:00,1.325,2.307,7.2,11.1,15.1,                 
12/10/1999 4:00,1.565,2.265,7.4,11.1,15.1,                 
12/10/1999 5:00,1.696,2.927,7.5,11,15.1,                 
12/10/1999 6:00,1.461,2.565,6.7,9,13.5,                 
12/10/1999 8:00,1.437,2.241,7.3,10.2,15.1,                 
12/10/1999 9:00,1.362,2.27,7,9.8,13.5,                 
12/10/1999 10:00,1.466,2.204,7.3,10.6,15.1,                 
12/10/1999 11:00,1.568,2.878,6.9,10.3,13.5,                 
12/10/1999 12:00,1.713,2.868,7,9.4,15.1,                 
12/10/1999 13:00,1.596,2.822,6.4,9.1,13.5,                 
12/10/1999 14:00,1.841,3.176,6.2,8.9,8.2,                 
12/10/1999 15:00,1.898,3.474,6.1,8.6,8.2,                 
12/10/1999 17:00,1.801,2.925,5.7,8.1,6.9,                 
12/10/1999 18:00,1.657,3.073,5.8,8,12.2,                 
12/10/1999 19:00,1.664,2.472,5.7,8.4,10.2,                 
12/10/1999 20:00,1.596,2.549,5.8,8.4,12.2,                 
12/10/1999 21:00,1.641,2.759,5.8,8.9,13.5,                 
12/10/1999 22:00,1.526,2.666,5.8,8.8,12.2,                 
12/10/1999 23:00,1.397,2.28,5.8,8.8,11.1,                 
13/10/1999 0:00,1.419,2.365,6,8.7,12.2,                 
13/10/1999 1:00,1.333,2.231,6.4,9.4,11.1,                 
13/10/1999 2:00,1.393,2.614,6.1,9.1,11.1,                 
13/10/1999 3:00,1.305,2.404,5.6,8.7,12.2,                 
13/10/1999 4:00,1.299,2.031,5.8,8.9,11.1,                 
13/10/1999 5:00,1.285,2.138,5.6,8.5,9.5,                 
13/10/1999 6:00,1.328,2.087,5.8,8.6,9.5,                 
13/10/1999 7:00,1.338,2.114,5.7,8.4,11.1,                 
13/10/1999 8:00,1.345,2.495,5.4,8.2,9.5,                 
13/10/1999 9:00,1.261,2.37,5.1,8.2,8.2,                 
13/10/1999 10:00,1.289,2.15,5,8.1,10.2,                 
13/10/1999 11:00,1.266,2.119,5,7.7,12.2,                 
13/10/1999 13:00,1.255,2.172,5,8,10.2,                 
13/10/1999 15:00,1.242,2.077,4.6,7.1,13.5,                 
13/10/1999 16:00,1.224,2.038,4.5,7,13.5,                 
13/10/1999 17:00,1.248,2.045,4.4,6.9,11.1,                 
13/10/1999 18:00,1.228,2.316,4.5,6.9,11.1,                 
13/10/1999 19:00,1.29,2.633,4.5,6.7,12.2,                 
13/10/1999 20:00,1.337,2.394,4.4,6.6,12.2,                 
13/10/1999 21:00,1.309,2.165,4.2,6.2,12.2,                 
13/10/1999 22:00,1.334,2.067,4.9,7.2,10.2,                 
13/10/1999 23:00,1.244,2.277,4.8,7.2,12.2,                 
14/10/1999 0:00,1.22,2.087,4.9,7.1,12.2,                 
14/10/1999 1:00,1.277,1.975,5.5,7.7,12.2,                 
14/10/1999 2:00,1.218,2.253,5.1,7.4,5.6,                 
14/10/1999 3:00,1.144,1.728,5.3,7.3,10.2,                 
14/10/1999 4:00,1.158,2.021,5.2,7.5,12.2,                 
14/10/1999 5:00,1.154,1.896,4.9,7.2,11.1,                 
14/10/1999 6:00,1.16,2.175,4.7,7,8.8,                 
14/10/1999 8:00,1.08,1.972,4.5,6.6,12.2,                 
14/10/1999 9:00,1.06,2.014,4.2,6.3,11.1,                 
14/10/1999 10:00,1.022,1.733,4,6.1,5.4,                 
14/10/1999 11:00,1.017,1.474,4.3,6.3,11.1,                 
14/10/1999 12:00,0.976,1.574,3.8,5.7,11.1,                 
14/10/1999 13:00,1.053,1.667,4,6,10.2,                 
14/10/1999 14:00,1.107,1.697,4,5.6,8.8,                 
14/10/1999 15:00,1.079,2.048,4,5.8,9.5,                 
14/10/1999 17:00,1.24,2.072,3.9,5.5,5.6,                 
14/10/1999 18:00,1.322,2.23,4.1,5.5,5.6,                 
14/10/1999 19:00,1.336,2.165,4.2,5.7,9.5,                 
14/10/1999 20:00,1.272,2.275,4.2,5.7,6.5,                 
14/10/1999 21:00,1.278,2.484,4.6,6.4,6.5,                 
14/10/1999 22:00,1.296,2.125,5,6.6,6.5,                 
14/10/1999 23:00,1.225,2.067,4.6,6.3,6.5,                 
15/10/1999 0:00,1.243,2.17,5.1,6.8,6.9,                 
15/10/1999 1:00,1.287,2.104,5,6.6,6.5,                 
15/10/1999 2:00,1.191,1.948,4.6,6.3,6.9,                 
15/10/1999 3:00,1.287,2.302,4.8,6.2,6.5,                 
15/10/1999 4:00,1.262,2.71,4.5,6.3,6.9,                 
15/10/1999 5:00,1.318,1.914,5,6.5,6.9,                 
15/10/1999 6:00,1.341,2.28,5,6.5,6.9,                 
15/10/1999 7:00,1.26,2.246,5.1,6.6,6.9,                 
15/10/1999 8:00,1.387,2.168,5.5,6.6,6.9,                 
15/10/1999 9:00,1.302,2.25,5,6.2,6.9,                 
15/10/1999 10:00,1.475,2.351,4.9,6.3,6.9,                 
15/10/1999 11:00,1.416,2.38,4.7,6.3,6.5,                 
15/10/1999 15:00,1.303,1.838,4.4,6.1,7.3,                 
15/10/1999 16:00,1.353,1.911,4.8,6.6,7.3,                 
15/10/1999 17:00,1.39,2.365,4.7,6.6,7.3,                 
15/10/1999 18:00,1.358,2.49,4.2,6,7.3,                 
15/10/1999 19:00,1.341,2.26,4.5,6.2,6.5,                 
15/10/1999 20:00,1.279,2.265,4.3,6.1,6.5,                 
15/10/1999 21:00,1.344,2.258,4.8,6.2,6.9,                 
15/10/1999 22:00,1.304,2.08,5,6.4,6.5,                 
15/10/1999 23:00,1.288,1.901,4.9,6.3,6.5,                 
16/10/1999 0:00,1.324,2.101,5,6.4,6.9,                 
16/10/1999 1:00,1.291,2.143,5.3,6.5,6.9,                 
16/10/1999 2:00,1.434,2.38,4.2,5.5,6.5,                 
16/10/1999 3:00,1.608,2.878,4.4,5.4,4.6,                 
16/10/1999 4:00,1.458,2.387,4.1,5.2,6.5,                 
16/10/1999 5:00,1.395,2.294,4.2,5.4,6.5,                 
16/10/1999 6:00,1.461,2.698,4.2,5.4,5,                 
16/10/1999 7:00,1.672,3.044,4.4,5.6,5.9,                 
16/10/1999 8:00,1.743,2.813,4.7,5.9,6.9,                 
16/10/1999 9:00,1.77,3.044,4.8,6.1,7.3,                 
16/10/1999 10:00,1.823,3.132,4.8,6.2,6.9,                 
16/10/1999 11:00,1.813,3.109,4.8,6.4,7.3,                 
16/10/1999 12:00,1.609,2.663,4.7,6.3,7.3,                 
16/10/1999 13:00,1.685,2.968,5,6.4,7.3,                 
16/10/1999 14:00,1.741,3.225,5,6.4,6.9,                 
16/10/1999 15:00,1.725,2.922,5.3,6.7,7.7,                 
16/10/1999 16:00,1.668,2.646,5.5,6.9,8.2,                 
16/10/1999 17:00,1.544,2.307,5.2,6.7,7.7,                 
16/10/1999 18:00,1.447,2.439,5.4,6.7,7.3,                 
16/10/1999 19:00,1.288,2.067,4.9,6.5,7.3,                 
16/10/1999 20:00,1.331,2.382,5.2,6.5,6.9,                 
16/10/1999 21:00,1.308,2.175,5.3,6.4,6.9,                 
16/10/1999 22:00,1.377,2.385,5.3,6.6,7.3,                 
16/10/1999 23:00,1.227,1.896,5.1,6.5,7.3,                 
17/10/1999 0:00,1.234,2.199,5.1,6.7,6.5,                 
17/10/1999 1:00,1.252,2.26,5.3,6.8,7.3,                 
17/10/1999 2:00,1.201,2.102,5.3,6.7,7.3,                 
17/10/1999 3:00,1.262,2.348,5.2,6.9,7.3,                 
17/10/1999 4:00,1.207,2.009,5.3,6.9,7.3,                 
17/10/1999 5:00,1.18,2.036,5.5,7,7.3,                 
17/10/1999 6:00,1.168,1.908,5.5,7,7.3,                 
17/10/1999 7:00,1.149,2.307,5.4,6.9,7.3,                 
17/10/1999 8:00,1.084,2.018,5.6,7,6.9,                 
17/10/1999 9:00,1.143,1.843,5.1,6.8,7.3,                 
17/10/1999 10:00,1.125,2.163,5.7,7.2,8.2,                 
17/10/1999 12:00,1.126,1.818,5.4,7.2,7.7,                 
17/10/1999 14:00,0.982,1.71,4.5,6.7,7.7,                 
17/10/1999 15:00,1.025,1.868,4.2,6.2,7.7,                 
17/10/1999 16:00,0.98,1.755,3.9,5.6,7.3,                 
17/10/1999 17:00,1.011,1.689,3.7,5.3,7.7,                 
17/10/1999 18:00,1.034,2.183,3.7,5.1,6.9,                 
17/10/1999 19:00,1.099,1.853,3.7,5,7.3,                 
17/10/1999 20:00,1.066,2.003,3.7,4.6,4,                 
17/10/1999 21:00,0.981,1.72,3.6,4.8,6.5,                 
17/10/1999 22:00,0.875,1.637,3.8,5.1,9.5,                 
17/10/1999 23:00,0.842,1.635,3.8,5.4,8.8,                 
18/10/1999 0:00,0.825,1.439,3.8,5.4,7.7,                 
18/10/1999 1:00,0.845,1.494,4.1,5.8,9.5,                 
18/10/1999 2:00,0.735,1.584,3.9,5.7,8.2,                 
18/10/1999 3:00,0.781,1.225,4.2,6,7.7,                 
18/10/1999 4:00,0.75,1.257,4.3,6.1,7.7,                 
18/10/1999 5:00,0.724,1.474,4.6,6.5,9.5,                 
18/10/1999 6:00,0.713,1.283,4.3,6.5,8.8,                 
18/10/1999 7:00,0.694,1.196,4.6,6.5,7.7,                 
18/10/1999 8:00,0.731,1.225,4.4,6.2,8.8,                 
18/10/1999 9:00,0.761,1.284,3.8,5.6,7.7,                 
18/10/1999 10:00,0.802,1.484,3.7,5.4,8.2,                 
18/10/1999 11:00,0.801,1.376,3.7,5.4,8.8,                 
18/10/1999 12:00,0.773,1.372,3.7,5.3,8.2,                 
18/10/1999 13:00,0.75,1.318,3.9,5.4,8.2,                 
18/10/1999 14:00,0.776,1.32,4.2,5.8,8.8,                 
18/10/1999 15:00,0.772,1.379,4.2,5.8,8.2,                 
18/10/1999 16:00,0.725,1.259,4.1,5.8,10.2,                 
18/10/1999 17:00,0.914,1.55,3.8,4.6,3.5,                 
18/10/1999 18:00,1.15,2.016,3.8,4.4,4.2,                 
18/10/1999 19:00,1.386,2.192,3.9,4.7,4.8,                 
18/10/1999 20:00,1.467,2.773,4,4.9,5.4,                 
18/10/1999 21:00,1.45,2.426,4.2,5.1,5.4,                 
18/10/1999 22:00,1.46,2.792,4.2,5.4,5.9,                 
18/10/1999 23:00,1.613,2.761,4.6,5.9,6.9,                 
